ds,yhat,yhat_lower,yhat_upper,trend,valor_real,tipo,periodo,anio,mes,banco_estandarizado,indicador
2024-09-01,377.92491502178393,365.08378519713733,390.17775075556716,378.70797822003846,367.37,historico_ajustado,2024-09,2024,9,AMAZONAS,activos_totales
2024-10-01,382.64564707615534,371.1263695290627,394.21620018427143,381.9222703150925,373.67,historico_ajustado,2024-10,2024,10,AMAZONAS,activos_totales
2024-11-01,387.5296774642376,374.5214391036221,398.6076465465471,385.2437054799815,385.98,historico_ajustado,2024-11,2024,11,AMAZONAS,activos_totales
2024-12-01,388.76414453185777,376.20613459486475,400.4733537369157,388.4579975750354,399.11,historico_ajustado,2024-12,2024,12,AMAZONAS,activos_totales
2025-01-01,393.7371942478386,381.4445138279754,406.60702730672284,391.77943273992446,412.06,historico_ajustado,2025-01,2025,1,AMAZONAS,activos_totales
2025-02-01,401.62257880099673,389.4638546426736,413.73559165872274,395.1008679048136,414.89,historico_ajustado,2025-02,2025,2,AMAZONAS,activos_totales
2025-03-01,399.74027649302747,387.5938447438162,411.0843565425535,398.1008738601972,418.08,historico_ajustado,2025-03,2025,3,AMAZONAS,activos_totales
2025-04-01,401.26935708923435,388.64299807560747,414.0645794827062,401.4223090250863,417.73,historico_ajustado,2025-04,2025,4,AMAZONAS,activos_totales
2025-05-01,406.8345070746006,393.98325205889387,419.67275771783943,404.6366011201402,444.88,historico_ajustado,2025-05,2025,5,AMAZONAS,activos_totales
2025-06-01,408.9195918171564,396.70219366822033,420.9251920375335,407.9580362850292,427.14,historico_ajustado,2025-06,2025,6,AMAZONAS,activos_totales
2025-07-01,411.08572174168745,399.08781884977066,423.0787655481389,411.1723283800831,424.71,historico_ajustado,2025-07,2025,7,AMAZONAS,activos_totales
2025-08-01,415.54355032521624,402.9176011936951,427.64363852941085,414.4937635449723,422.89,historico_ajustado,2025-08,2025,8,AMAZONAS,activos_totales
2025-09-01,417.8792174783387,406.1071031196872,429.2602439808509,417.8151987098613,422.87,historico_ajustado,2025-09,2025,9,AMAZONAS,activos_totales
2025-10-01,421.7522361362246,409.4335385568817,433.8757861915232,421.0294908049152,421.35,historico_ajustado,2025-10,2025,10,AMAZONAS,activos_totales
2025-11-01,426.2940878273287,414.04207783855816,438.4452497457801,424.3509259698043,429.34,historico_ajustado,2025-11,2025,11,AMAZONAS,activos_totales
2025-12-01,428.6185277699653,416.55746151505554,441.4819306536802,427.5652180648582,417.72,historico_ajustado,2025-12,2025,12,AMAZONAS,activos_totales
2026-01-01,432.64514785045446,420.4307118069807,444.1848104922787,430.8866532297473,427.04,historico_ajustado,2026-01,2026,1,AMAZONAS,activos_totales
2026-02-01,438.4857470514594,426.4869992346388,451.21960253378643,434.2080883946364,438.79,historico_ajustado,2026-02,2026,2,AMAZONAS,activos_totales
2026-03-01,440.82988153580385,428.11693314599324,452.69941839054434,437.20809435002,458.55,historico_ajustado,2026-03,2026,3,AMAZONAS,activos_totales
2026-04-01,441.0644340093384,428.67454255429647,454.1228548153477,440.5295295149091,,proyeccion,2026-04,2026,4,AMAZONAS,activos_totales
2026-05-01,445.5471125401479,432.851387187403,457.9922417892759,443.74382160996305,,proyeccion,2026-05,2026,5,AMAZONAS,activos_totales
2026-06-01,447.48362506473137,435.2943275815827,459.4526789622648,447.065256774852,,proyeccion,2026-06,2026,6,AMAZONAS,activos_totales
2026-07-01,449.63600088307794,437.9988754295667,462.10170233288756,450.279548869906,,proyeccion,2026-07,2026,7,AMAZONAS,activos_totales
2026-08-01,454.67290933302473,442.324453878806,466.8325618406487,453.60098403479503,,proyeccion,2026-08,2026,8,AMAZONAS,activos_totales
2026-09-01,457.83896732891634,445.0670030100859,470.4580808734633,456.9224191996841,,proyeccion,2026-09,2026,9,AMAZONAS,activos_totales
2026-10-01,460.84506406371446,447.1771666072993,472.7692651479728,460.13671129473795,,proyeccion,2026-10,2026,10,AMAZONAS,activos_totales
2026-11-01,465.0597174837745,452.52886183681557,477.20251620397636,463.45814645962724,,proyeccion,2026-11,2026,11,AMAZONAS,activos_totales
2026-12-01,468.4640835205684,456.02896477111943,480.86588420676196,466.67243855468104,,proyeccion,2026-12,2026,12,AMAZONAS,activos_totales
2027-01-01,471.52022166944914,458.785971922777,483.9834191088058,469.99387371957016,,proyeccion,2027-01,2027,1,AMAZONAS,activos_totales
2027-02-01,475.371576566856,461.9589369071958,487.9740352362128,473.3153088844592,,proyeccion,2027-02,2027,2,AMAZONAS,activos_totales
2027-03-01,481.9509512617031,469.39273561275706,493.8034169478739,476.31531483984287,,proyeccion,2027-03,2027,3,AMAZONAS,activos_totales
2009-01-01,602.7464935555048,486.9275251291558,723.7637972362821,553.5209838613,646.02,historico_ajustado,2009-01,2009,1,AUSTRO,activos_totales
2009-02-01,654.2192934862323,531.2786261679377,769.0193485701375,566.5476804090994,620.17,historico_ajustado,2009-02,2009,2,AUSTRO,activos_totales
2009-03-01,606.3934627178644,490.0258410149801,722.3763976207983,578.3137289038859,614.82,historico_ajustado,2009-03,2009,3,AUSTRO,activos_totales
2009-04-01,599.5563775663263,481.366839040274,723.72324274653,591.3404254516853,634.34,historico_ajustado,2009-04,2009,4,AUSTRO,activos_totales
2009-05-01,618.913788617632,503.1899790208782,745.516674997299,603.9469059818138,631.92,historico_ajustado,2009-05,2009,5,AUSTRO,activos_totales
2009-06-01,636.4957060094766,518.0288524553358,754.0444255401102,616.9736025296131,627.56,historico_ajustado,2009-06,2009,6,AUSTRO,activos_totales
2009-07-01,643.2934364105337,522.9549254981587,755.000386334787,629.5800830597415,632.14,historico_ajustado,2009-07,2009,7,AUSTRO,activos_totales
2009-08-01,663.3183147143703,538.4827086214531,773.8995866689947,642.606779607541,664.22,historico_ajustado,2009-08,2009,8,AUSTRO,activos_totales
2009-09-01,661.1327919936224,546.5742460717007,782.8659419355128,655.6334760762684,665.44,historico_ajustado,2009-09,2009,9,AUSTRO,activos_totales
2009-10-01,678.1375728324349,561.6003103052767,793.1470650977462,668.2399565298757,665.26,historico_ajustado,2009-10,2009,10,AUSTRO,activos_totales
2009-11-01,696.4015172695073,579.3743053685412,808.6932376493726,681.2666529986033,669.03,historico_ajustado,2009-11,2009,11,AUSTRO,activos_totales
2009-12-01,755.9435912591682,635.3894758956591,870.1269396385807,693.8731334522105,704.61,historico_ajustado,2009-12,2009,12,AUSTRO,activos_totales
2010-01-01,739.0237381314398,625.099828980446,846.9498638248908,706.899829920938,681.38,historico_ajustado,2010-01,2010,1,AUSTRO,activos_totales
2010-02-01,773.5664235267221,650.0936402110884,893.1671330974326,719.9265263896656,687.09,historico_ajustado,2010-02,2010,2,AUSTRO,activos_totales
2010-03-01,801.5757423964608,684.1613986879585,917.2236629006197,731.6925748388709,710.35,historico_ajustado,2010-03,2010,3,AUSTRO,activos_totales
2010-04-01,761.6031851100837,648.741473963817,874.6866210179758,744.7192713362052,725.73,historico_ajustado,2010-04,2010,4,AUSTRO,activos_totales
2010-05-01,766.2294270573547,641.2491478727096,884.1849740696533,757.3257518174966,744.62,historico_ajustado,2010-05,2010,5,AUSTRO,activos_totales
2010-06-01,781.1028535048423,666.5607225629025,900.6039715392349,770.3524483148309,794.17,historico_ajustado,2010-06,2010,6,AUSTRO,activos_totales
2010-07-01,787.2606755786014,665.9327575546857,905.8591143203253,782.9589287961222,810.07,historico_ajustado,2010-07,2010,7,AUSTRO,activos_totales
2010-08-01,810.6368206118484,693.355988994135,923.568404640644,795.9856252934567,817.05,historico_ajustado,2010-08,2010,8,AUSTRO,activos_totales
2010-09-01,822.3159502845099,700.7376760423234,935.8103081483746,809.012321790791,822.75,historico_ajustado,2010-09,2010,9,AUSTRO,activos_totales
2010-10-01,841.8669216843672,717.763418636937,961.2451739238899,821.6188021085719,843.59,historico_ajustado,2010-10,2010,10,AUSTRO,activos_totales
2010-11-01,859.3656138421081,735.2026065212573,977.9791075825648,834.6454984369456,862.47,historico_ajustado,2010-11,2010,11,AUSTRO,activos_totales
2010-12-01,909.2368266935198,790.8954785560029,1029.62308517654,847.2519787547265,905.92,historico_ajustado,2010-12,2010,12,AUSTRO,activos_totales
2011-01-01,874.9313309260899,751.1546276459205,990.9262557261187,860.2786750831001,897.5,historico_ajustado,2011-01,2011,1,AUSTRO,activos_totales
2011-02-01,893.6455134449131,772.8388704849805,1009.8690559275009,873.3053714114736,909.4,historico_ajustado,2011-02,2011,2,AUSTRO,activos_totales
2011-03-01,997.2194962983589,876.8312366366976,1118.106900717365,885.0714197080692,906.92,historico_ajustado,2011-03,2011,3,AUSTRO,activos_totales
2011-04-01,923.0605366297301,803.4964983597272,1043.3395405864792,898.0981159504333,935.75,historico_ajustado,2011-04,2011,4,AUSTRO,activos_totales
2011-05-01,913.0723933206493,794.5814707994653,1031.1255017378476,910.7045961849796,930.21,historico_ajustado,2011-05,2011,5,AUSTRO,activos_totales
2011-06-01,925.5241544606325,802.1023734118457,1042.038664923212,923.7312924273438,951.36,historico_ajustado,2011-06,2011,6,AUSTRO,activos_totales
2011-07-01,931.3675259428978,807.3945059392738,1047.6017980159663,936.3377726618897,958.29,historico_ajustado,2011-07,2011,7,AUSTRO,activos_totales
2011-08-01,958.3617916232389,844.3952287672034,1076.5445733348477,949.3644689042542,966.84,historico_ajustado,2011-08,2011,8,AUSTRO,activos_totales
2011-09-01,983.8717727827935,865.7970866101854,1102.214147604337,962.3911651466184,979.32,historico_ajustado,2011-09,2011,9,AUSTRO,activos_totales
2011-10-01,1005.6037496678834,881.0674480329925,1129.5871548880143,974.9976453811643,992.64,historico_ajustado,2011-10,2011,10,AUSTRO,activos_totales
2011-11-01,1022.0195879233831,912.887467817458,1146.2740489787047,988.0243417096872,989.7,historico_ajustado,2011-11,2011,11,AUSTRO,activos_totales
2011-12-01,1061.94961879321,949.1929793927022,1185.9671188053835,1000.6308220276126,1046.16,historico_ajustado,2011-12,2011,12,AUSTRO,activos_totales
2012-01-01,1010.5001964338956,888.4987557885038,1133.1916023173496,1013.6575183561355,1047.66,historico_ajustado,2012-01,2012,1,AUSTRO,activos_totales
2012-02-01,1014.4938080187281,893.4605765871614,1133.4537762166435,1026.6842146846584,1062.33,historico_ajustado,2012-02,2012,2,AUSTRO,activos_totales
2012-03-01,1025.6554221518138,913.2200371578881,1155.501557288487,1038.870478991986,1076.09,historico_ajustado,2012-03,2012,3,AUSTRO,activos_totales
2012-04-01,1050.8774938590675,938.5060226689901,1175.8513151063612,1051.8971753205092,1077.65,historico_ajustado,2012-04,2012,4,AUSTRO,activos_totales
2012-05-01,1085.0541001489914,956.896305317789,1207.43966194949,1064.5036556514847,1102.6,historico_ajustado,2012-05,2012,5,AUSTRO,activos_totales
2012-06-01,1105.6226452673175,979.2675671872171,1234.1682814108146,1077.5303519934928,1116.32,historico_ajustado,2012-06,2012,6,AUSTRO,activos_totales
2012-07-01,1113.384837602353,986.1239539647094,1230.4167752816443,1090.1368323244685,1113.82,historico_ajustado,2012-07,2012,7,AUSTRO,activos_totales
2012-08-01,1130.3338794306483,1011.1296349699081,1251.9511944181122,1103.1635286664766,1127.12,historico_ajustado,2012-08,2012,8,AUSTRO,activos_totales
2012-09-01,1114.2686981179743,997.7465083210172,1238.4216483594992,1116.190225008485,1130.84,historico_ajustado,2012-09,2012,9,AUSTRO,activos_totales
2012-10-01,1128.3700863722343,1011.5662416695518,1255.8800728241315,1128.7967053394607,1143.86,historico_ajustado,2012-10,2012,10,AUSTRO,activos_totales
2012-11-01,1147.0786027840995,1026.2767062767496,1271.2865497132952,1141.8234016814688,1165.76,historico_ajustado,2012-11,2012,11,AUSTRO,activos_totales
2012-12-01,1216.0010979924452,1095.6548817414696,1329.9244147448887,1154.4298821208813,1213.26,historico_ajustado,2012-12,2012,12,AUSTRO,activos_totales
2013-01-01,1216.682088268952,1102.355060172744,1335.2772567146885,1167.4565785749412,1188.22,historico_ajustado,2013-01,2013,1,AUSTRO,activos_totales
2013-02-01,1268.1548881059555,1154.3157525298273,1379.9525923442197,1180.4832750290009,1187.83,historico_ajustado,2013-02,2013,2,AUSTRO,activos_totales
2013-03-01,1220.3290572528247,1091.9527086499218,1348.1471161631619,1192.249323439119,1211.98,historico_ajustado,2013-03,2013,3,AUSTRO,activos_totales
2013-04-01,1213.491972007847,1098.0277072195495,1335.5430459987924,1205.2760198931787,1236.96,historico_ajustado,2013-04,2013,4,AUSTRO,activos_totales
2013-05-01,1232.8493829683825,1115.2969358338894,1353.5514901064369,1217.8825003325912,1237.11,historico_ajustado,2013-05,2013,5,AUSTRO,activos_totales
2013-06-01,1250.2187036929115,1136.874895864568,1365.9199511638678,1230.6966002130018,1221.44,historico_ajustado,2013-06,2013,6,AUSTRO,activos_totales
2013-07-01,1256.8106953833671,1140.5988566524493,1380.0113025201601,1243.0973420327537,1223.93,historico_ajustado,2013-07,2013,7,AUSTRO,activos_totales
2013-08-01,1276.6229770200457,1155.6982651982523,1398.0868826174774,1255.911441913164,1249.27,historico_ajustado,2013-08,2013,8,AUSTRO,activos_totales
2013-09-01,1274.2248577108428,1156.1609317824195,1395.816465339068,1268.7255417935748,1273.52,historico_ajustado,2013-09,2013,9,AUSTRO,activos_totales
2013-10-01,1291.023899915666,1165.9871083188032,1408.0042511405845,1281.126283613327,1288.86,historico_ajustado,2013-10,2013,10,AUSTRO,activos_totales
2013-11-01,1309.0752477645894,1187.3031122706434,1433.683497231995,1293.9403834937373,1327.08,historico_ajustado,2013-11,2013,11,AUSTRO,activos_totales
2013-12-01,1368.4115831204394,1247.0412877849715,1487.5619557082725,1306.3411253134896,1390.47,historico_ajustado,2013-12,2013,12,AUSTRO,activos_totales
2014-01-01,1349.5257156546822,1231.9283364298212,1463.8463722875756,1317.4018074443766,1368.18,historico_ajustado,2014-01,2014,1,AUSTRO,activos_totales
2014-02-01,1382.1023867121735,1259.1593222378722,1503.9682019668976,1328.462489575264,1383.81,historico_ajustado,2014-02,2014,2,AUSTRO,activos_totales
2014-03-01,1408.3359506706545,1285.7396483493703,1529.1759550828986,1338.4527831128398,1416.41,historico_ajustado,2014-03,2014,3,AUSTRO,activos_totales
2014-04-01,1366.3973790175503,1253.3825493396184,1491.0038773644765,1349.5134652437268,1416.11,historico_ajustado,2014-04,2014,4,AUSTRO,activos_totales
2014-05-01,1369.1210264166864,1245.848434562852,1485.0560597053795,1360.2173511768437,1386.86,historico_ajustado,2014-05,2014,5,AUSTRO,activos_totales
2014-06-01,1382.0284384977372,1264.8016008610073,1497.7009372413747,1371.278033307731,1412.83,historico_ajustado,2014-06,2014,6,AUSTRO,activos_totales
2014-07-01,1383.5615092033834,1270.0089717895405,1503.0513951460402,1379.259762420916,1422.63,historico_ajustado,2014-07,2014,7,AUSTRO,activos_totales
2014-08-01,1402.158744489677,1283.4340453901912,1522.5283472986775,1387.5075491712073,1456.07,historico_ajustado,2014-08,2014,8,AUSTRO,activos_totales
2014-09-01,1409.0589644152526,1285.194698241018,1530.421793262959,1395.7553359214985,1449.51,historico_ajustado,2014-09,2014,9,AUSTRO,activos_totales
2014-10-01,1423.9851846104975,1303.8219774319145,1544.0353499873108,1403.7370650346834,1466.21,historico_ajustado,2014-10,2014,10,AUSTRO,activos_totales
2014-11-01,1436.7049671901264,1319.0906557698863,1548.7836444074899,1411.9848517849748,1500.16,historico_ajustado,2014-11,2014,11,AUSTRO,activos_totales
2014-12-01,1481.951428836845,1367.539838502895,1595.8896074972038,1419.96658089816,1577.64,historico_ajustado,2014-12,2014,12,AUSTRO,activos_totales
2015-01-01,1442.867023491462,1324.5120452781734,1568.9185803593941,1428.2143676484511,1525.51,historico_ajustado,2015-01,2015,1,AUSTRO,activos_totales
2015-02-01,1454.9332462502873,1335.803344734268,1570.3161012141295,1434.5931042168847,1533.29,historico_ajustado,2015-02,2015,2,AUSTRO,activos_totales
2015-03-01,1552.502620288484,1427.4553423626724,1686.5439631455279,1440.3545436980507,1529.32,historico_ajustado,2015-03,2015,3,AUSTRO,activos_totales
2015-04-01,1471.6957009458515,1352.525907362527,1590.55556252157,1446.7332802664846,1472.66,historico_ajustado,2015-04,2015,4,AUSTRO,activos_totales
2015-05-01,1455.2740482747233,1346.7709334545027,1575.1945815611884,1452.9062511391626,1492.4,historico_ajustado,2015-05,2015,5,AUSTRO,activos_totales
2015-06-01,1461.0778497408708,1328.8898213422085,1574.0608868601832,1459.2849877075962,1479.55,historico_ajustado,2015-06,2015,6,AUSTRO,activos_totales
2015-07-01,1460.487711861081,1345.5647821940283,1577.2434915075885,1465.4579585802744,1472.86,historico_ajustado,2015-07,2015,7,AUSTRO,activos_totales
2015-08-01,1480.7334497856712,1346.1021624184214,1600.577000774081,1471.7361270666079,1453.74,historico_ajustado,2015-08,2015,8,AUSTRO,activos_totales
2015-09-01,1499.4949031890176,1392.8542986446298,1619.3347841030704,1478.014295552942,1446.7,historico_ajustado,2015-09,2015,9,AUSTRO,activos_totales
2015-10-01,1514.6960467620827,1398.4673576825337,1635.5750404894911,1484.0899424752004,1448.18,historico_ajustado,2015-10,2015,10,AUSTRO,activos_totales
