periodo,periodo_dt,anio,mes,banco_estandarizado,activos_totales,pasivos_totales,patrimonio,morosidad,solvencia_proxy,roe,roe_real,roe_estimado,error_roe,error_abs_roe
2009-07,2009-07-01,2009,7,GUAYAQUIL,2156.11,1972.75,164.44,2.69,6.4,19.5,19.5,19.20726063353314,0.2927393664668614,0.2927393664668614
2009-07,2009-07-01,2009,7,INTERNACIONAL,1247.79,1124.32,116.13,2.66,8.0,10.83,10.83,11.114787218522224,-0.284787218522224,0.284787218522224
2009-07,2009-07-01,2009,7,LITORAL,21.95,18.3,3.54,6.18,11.82,5.21,5.21,5.63192222462722,-0.4219222246272203,0.4219222246272203
2009-07,2009-07-01,2009,7,LLOYDS BANK,198.51,175.42,22.31,0.7,10.08,5.73,5.73,13.765884189514182,-8.035884189514181,8.035884189514181
2009-07,2009-07-01,2009,7,LOJA,201.45,180.55,18.91,3.87,7.62,18.0,18.0,20.967325448532964,-2.9673254485329643,2.9673254485329643
2009-07,2009-07-01,2009,7,MACHALA,335.35,301.61,32.02,3.23,7.86,9.2,9.2,9.505065234487736,-0.3050652344877367,0.3050652344877367
2009-07,2009-07-01,2009,7,PACIFICO,1721.8,1436.73,264.03,4.14,13.27,13.49,13.49,13.428973246938256,0.06102675306174454,0.06102675306174454
2009-07,2009-07-01,2009,7,PICHINCHA,4434.2,3957.1,445.86,3.65,8.68,11.8,11.8,11.303357505920008,0.4966424940799925,0.4966424940799925
2009-07,2009-07-01,2009,7,PROCREDIT,304.32,265.74,36.12,3.15,10.58,11.66,11.66,12.306565425685424,-0.6465654256854236,0.6465654256854236
2009-07,2009-07-01,2009,7,PRODUBANCO,1548.21,1388.99,148.77,1.21,8.77,11.84,11.84,10.660845134587627,1.1791548654123734,1.1791548654123734
2009-07,2009-07-01,2009,7,PROMERICA,472.49,438.05,33.19,2.81,6.24,6.44,6.44,7.540919196266696,-1.1009191962666955,1.1009191962666955
2009-07,2009-07-01,2009,7,SOLIDARIO,287.86,249.59,37.6,8.32,10.1,3.1,3.1,6.417908149628145,-3.317908149628145,3.317908149628145
2009-07,2009-07-01,2009,7,SUDAMERICANO,8.52,2.45,6.07,9.87,49.19,16.05,16.05,24.43575579550078,-8.385755795500778,8.385755795500778
2009-07,2009-07-01,2009,7,TERRITORIAL,123.36,114.06,7.1,9.16,4.27,46.87,46.87,49.4203059067784,-2.550305906778405,2.550305906778405
2009-07,2009-07-01,2009,7,UNIBANCO,243.77,193.02,48.46,8.61,17.21,8.15,8.15,9.555611223221222,-1.4056112232212215,1.4056112232212215
2009-08,2009-08-01,2009,8,AMAZONAS,127.19,114.94,11.38,3.25,7.33,11.44,11.44,12.792870085377585,-1.3528700853775852,1.3528700853775852
2009-08,2009-08-01,2009,8,AUSTRO,664.22,598.69,56.37,8.7,6.8,24.29,24.29,18.76291876262626,5.527081237373739,5.527081237373739
2009-08,2009-08-01,2009,8,BOLIVARIANO,1293.38,1175.61,107.46,1.7,7.32,14.23,14.23,13.92137108400857,0.30862891599143083,0.30862891599143083
2009-08,2009-08-01,2009,8,CAPITAL,63.15,50.56,11.75,11.66,15.86,10.78,10.78,11.24053040838791,-0.4605304083879105,0.4605304083879105
2009-08,2009-08-01,2009,8,CITIBANK,314.26,283.15,28.96,2.05,8.03,11.13,11.13,13.071810853683358,-1.9418108536833572,1.9418108536833572
2009-08,2009-08-01,2009,8,COFIEC,12.19,3.63,8.42,8.12,50.29,2.35,2.35,10.568053713323712,-8.218053713323712,8.218053713323712
2009-08,2009-08-01,2009,8,COMERCIAL DE MANABI,29.61,22.82,6.58,11.37,16.1,4.95,4.95,0.9804948292448288,3.9695051707551716,3.9695051707551716
2009-08,2009-08-01,2009,8,DELBANK,14.85,7.46,7.34,4.67,39.0,1.11,1.11,3.632338228530729,-2.522338228530729,2.522338228530729
2009-08,2009-08-01,2009,8,FINCA,37.11,26.57,10.2,12.79,23.55,5.01,5.01,5.703113234820739,-0.6931132348207392,0.6931132348207392
2009-08,2009-08-01,2009,8,GENERAL RUMIÑAHUI,350.53,326.41,21.5,4.26,5.11,18.33,18.33,19.098896929921917,-0.7688969299219188,0.7688969299219188
2009-08,2009-08-01,2009,8,GUAYAQUIL,2234.5,2047.15,165.26,2.9,6.07,19.93,19.93,20.04703188385688,-0.11703188385688179,0.11703188385688179
2009-08,2009-08-01,2009,8,INTERNACIONAL,1288.71,1164.24,116.13,2.8,7.76,10.79,10.79,10.913513505383508,-0.12351350538350836,0.12351350538350836
2009-08,2009-08-01,2009,8,LITORAL,22.29,18.63,3.54,5.9,10.86,5.07,5.07,6.219820360750361,-1.1498203607503603,1.1498203607503603
2009-08,2009-08-01,2009,8,LLOYDS BANK,179.0,155.73,22.31,0.0,10.86,6.19,6.19,9.361643664654588,-3.171643664654588,3.171643664654588
2009-08,2009-08-01,2009,8,LOJA,208.82,187.8,18.91,4.93,7.26,16.69,16.69,23.022370110630114,-6.332370110630112,6.332370110630112
2009-08,2009-08-01,2009,8,MACHALA,341.42,307.69,32.02,3.74,7.71,8.0,8.0,9.038263051948048,-1.0382630519480482,1.0382630519480482
2009-08,2009-08-01,2009,8,PACIFICO,1804.93,1517.21,264.03,4.2,12.31,13.31,13.31,12.052263714526212,1.2577362854737881,1.2577362854737881
2009-08,2009-08-01,2009,8,PICHINCHA,4453.47,3969.45,447.44,3.5,8.67,12.11,12.11,11.710615525493022,0.3993844745069772,0.3993844745069772
2009-08,2009-08-01,2009,8,PROCREDIT,305.29,266.35,36.12,3.5,10.36,11.71,11.71,11.850152384559886,-0.14015238455988488,0.14015238455988488
2009-08,2009-08-01,2009,8,PRODUBANCO,1581.82,1420.95,148.77,1.31,8.25,12.03,12.03,11.873860750268245,0.15613924973175486,0.15613924973175486
2009-08,2009-08-01,2009,8,PROMERICA,501.36,466.67,33.19,3.04,5.82,6.77,6.77,8.638933521756021,-1.8689335217560217,1.8689335217560217
2009-08,2009-08-01,2009,8,SOLIDARIO,291.22,252.82,37.6,8.39,9.83,3.22,3.22,5.404447549580048,-2.184447549580048,2.184447549580048
2009-08,2009-08-01,2009,8,SUDAMERICANO,8.55,2.49,6.07,9.14,50.11,8.16,8.16,26.750647138047114,-18.590647138047114,18.590647138047114
2009-08,2009-08-01,2009,8,TERRITORIAL,134.93,125.1,7.1,10.62,3.77,51.58,51.58,33.473551505993996,18.106448494006003,18.106448494006003
2009-08,2009-08-01,2009,8,UNIBANCO,251.84,200.83,48.46,8.13,16.29,7.91,7.91,8.434370923798427,-0.5243709237984273,0.5243709237984273
2009-09,2009-09-01,2009,9,AMAZONAS,127.86,115.46,11.38,3.3,7.21,11.93,11.93,12.942185919913417,-1.012185919913417,1.012185919913417
2009-09,2009-09-01,2009,9,AUSTRO,665.44,599.88,56.37,8.42,6.92,21.67,21.67,18.179663855218855,3.4903361447811463,3.4903361447811463
2009-09,2009-09-01,2009,9,BOLIVARIANO,1252.4,1133.36,107.46,1.68,7.44,14.22,14.22,14.189604394494387,0.030395605505614043,0.030395605505614043
2009-09,2009-09-01,2009,9,CAPITAL,64.35,51.55,11.75,10.4,15.74,11.95,11.95,12.640493792041294,-0.6904937920412948,0.6904937920412948
2009-09,2009-09-01,2009,9,CITIBANK,299.38,267.93,28.96,2.14,8.47,11.49,11.49,11.818825421245426,-0.32882542124542624,0.32882542124542624
2009-09,2009-09-01,2009,9,COFIEC,12.03,3.52,8.42,23.62,47.91,1.4,1.4,5.893370079365077,-4.493370079365077,4.493370079365077
2009-09,2009-09-01,2009,9,COMERCIAL DE MANABI,29.98,23.16,6.58,7.57,16.02,4.73,4.73,4.484212438764942,0.2457875612350584,0.2457875612350584
2009-09,2009-09-01,2009,9,DELBANK,15.63,8.23,7.34,4.38,39.28,1.12,1.12,4.176931777481779,-3.056931777481779,3.056931777481779
2009-09,2009-09-01,2009,9,FINCA,37.04,26.45,10.2,11.24,23.92,5.03,5.03,4.188531008158504,0.8414689918414959,0.8414689918414959
2009-09,2009-09-01,2009,9,GENERAL RUMIÑAHUI,342.09,317.53,21.5,4.52,5.16,18.96,18.96,19.897452514337512,-0.9374525143375116,0.9374525143375116
2009-09,2009-09-01,2009,9,GUAYAQUIL,2240.6,2049.91,165.26,2.82,6.11,20.41,20.41,20.107714965867466,0.3022850341325345,0.3022850341325345
2009-09,2009-09-01,2009,9,INTERNACIONAL,1253.11,1127.58,116.13,2.76,8.0,10.79,10.79,11.011390512173017,-0.2213905121730182,0.2213905121730182
2009-09,2009-09-01,2009,9,LITORAL,21.95,18.3,3.54,5.11,11.36,4.07,4.07,6.236402731897729,-2.166402731897729,2.166402731897729
2009-09,2009-09-01,2009,9,LLOYDS BANK,176.75,153.36,22.31,23.13,11.47,6.24,6.24,7.731796281126282,-1.4917962811262822,1.4917962811262822
2009-09,2009-09-01,2009,9,LOJA,213.5,192.36,18.91,3.59,7.06,15.67,15.67,15.467595923520925,0.2024040764790751,0.2024040764790751
2009-09,2009-09-01,2009,9,MACHALA,351.68,317.72,32.02,3.38,7.36,8.07,8.07,8.711249579124585,-0.6412495791245849,0.6412495791245849
2009-09,2009-09-01,2009,9,PACIFICO,1728.26,1438.73,264.03,3.69,13.45,12.75,12.75,13.015750644263154,-0.26575064426315365,0.26575064426315365
2009-09,2009-09-01,2009,9,PICHINCHA,4469.44,3980.3,446.68,3.29,8.5,12.51,12.51,11.770789866522367,0.7392101334776324,0.7392101334776324
2009-09,2009-09-01,2009,9,PROCREDIT,307.55,267.94,36.12,3.01,10.22,12.86,12.86,12.061683507696001,0.7983164923039983,0.7983164923039983
2009-09,2009-09-01,2009,9,PRODUBANCO,1583.23,1421.33,148.77,1.2,8.21,11.62,11.62,11.966145075757575,-0.34614507575757614,0.34614507575757614
2009-09,2009-09-01,2009,9,PROMERICA,492.87,458.05,33.19,2.94,6.1,6.54,6.54,7.623788402060903,-1.083788402060903,1.083788402060903
2009-09,2009-09-01,2009,9,SOLIDARIO,291.42,252.85,37.61,7.32,9.9,3.41,3.41,6.755857109464613,-3.345857109464613,3.345857109464613
2009-09,2009-09-01,2009,9,SUDAMERICANO,8.64,2.57,6.07,6.78,48.46,14.63,14.63,21.94873465053465,-7.318734650534649,7.318734650534649
2009-09,2009-09-01,2009,9,TERRITORIAL,130.98,120.8,7.1,9.96,3.94,52.4,52.4,43.00260798988047,9.397392010119532,9.397392010119532
2009-09,2009-09-01,2009,9,UNIBANCO,252.8,201.48,48.46,7.17,16.23,7.88,7.88,8.560821316183823,-0.680821316183823,0.680821316183823
2009-10,2009-10-01,2009,10,AMAZONAS,131.89,119.36,11.38,3.35,6.88,12.08,12.08,17.00827984728235,-4.928279847282349,4.928279847282349
2009-10,2009-10-01,2009,10,AUSTRO,665.26,599.62,56.37,9.34,6.94,19.68,19.68,18.73221337902838,0.9477866209716197,0.9477866209716197
2009-10,2009-10-01,2009,10,BOLIVARIANO,1265.98,1145.74,107.46,1.8,7.33,14.14,14.14,14.068334212916703,0.07166578708329752,0.07166578708329752
2009-10,2009-10-01,2009,10,CAPITAL,65.08,52.17,11.75,9.94,15.64,11.79,11.79,11.109498807118808,0.6805011928811915,0.6805011928811915
2009-10,2009-10-01,2009,10,CITIBANK,280.64,249.69,28.96,53.21,8.71,8.26,8.26,9.690801233303738,-1.4308012333037379,1.4308012333037379
2009-10,2009-10-01,2009,10,COFIEC,13.28,4.76,8.42,7.92,44.26,1.31,1.31,13.216166914474407,-11.906166914474406,11.906166914474406
2009-10,2009-10-01,2009,10,COMERCIAL DE MANABI,29.98,23.14,6.58,7.8,15.84,4.67,4.67,5.221919222074226,-0.5519192220742264,0.5519192220742264
2009-10,2009-10-01,2009,10,DELBANK,15.11,7.7,7.34,4.57,36.75,1.1,1.1,2.544601175213678,-1.4446011752136778,1.4446011752136778
2009-10,2009-10-01,2009,10,FINCA,37.69,27.06,10.2,10.77,23.61,4.97,4.97,4.985292409442409,-0.015292409442409394,0.015292409442409394
2009-10,2009-10-01,2009,10,GENERAL RUMIÑAHUI,351.65,327.08,21.5,4.1,4.88,17.16,17.16,18.894291011211006,-1.7342910112110062,1.7342910112110062
2009-10,2009-10-01,2009,10,GUAYAQUIL,2296.34,2101.84,165.26,3.03,5.9,21.13,21.13,19.89240036537538,1.237599634624619,1.237599634624619
2009-10,2009-10-01,2009,10,INTERNACIONAL,1261.61,1134.99,116.13,2.84,7.87,10.84,10.84,10.772349965034973,0.06765003496502686,0.06765003496502686
2009-10,2009-10-01,2009,10,LITORAL,20.31,16.66,3.54,6.02,13.1,3.73,3.73,6.785803740981241,-3.0558037409812413,3.0558037409812413
2009-10,2009-10-01,2009,10,LLOYDS BANK,169.19,145.58,22.31,24.06,11.86,6.77,6.77,7.477212382617384,-0.7072123826173842,0.7072123826173842
2009-10,2009-10-01,2009,10,LOJA,215.96,194.73,18.91,3.83,7.09,14.74,14.74,15.368212488714992,-0.6282124887149916,0.6282124887149916
2009-10,2009-10-01,2009,10,MACHALA,354.5,320.32,32.02,3.61,7.46,8.09,8.09,8.263073885281388,-0.17307388528138823,0.17307388528138823
2009-10,2009-10-01,2009,10,PACIFICO,1741.87,1451.03,264.03,3.71,13.23,12.07,12.07,12.567821886261894,-0.49782188626189416,0.49782188626189416
2009-10,2009-10-01,2009,10,PICHINCHA,4520.85,4025.74,446.37,3.31,8.35,12.94,12.94,11.392033582066084,1.5479664179339157,1.5479664179339157
2009-10,2009-10-01,2009,10,PROCREDIT,316.35,276.49,36.12,3.26,9.8,12.42,12.42,14.213090535113032,-1.7930905351130324,1.7930905351130324
2009-10,2009-10-01,2009,10,PRODUBANCO,1555.56,1392.05,148.77,1.14,8.55,11.75,11.75,11.417073543678539,0.3329264563214611,0.3329264563214611
2009-10,2009-10-01,2009,10,PROMERICA,489.11,454.23,33.19,2.94,6.15,6.08,6.08,7.65249776714027,-1.5724977671402698,1.5724977671402698
2009-10,2009-10-01,2009,10,SOLIDARIO,292.83,254.14,37.61,7.21,9.26,3.46,3.46,11.702906463721462,-8.24290646372146,8.24290646372146
2009-10,2009-10-01,2009,10,SUDAMERICANO,8.06,2.48,5.56,6.62,40.23,41.0,41.0,34.888115637788175,6.111884362211825,6.111884362211825
2009-10,2009-10-01,2009,10,TERRITORIAL,129.56,120.26,7.1,7.81,3.96,33.92,33.92,44.41872410302658,-10.498724103026575,10.498724103026575
2009-10,2009-10-01,2009,10,UNIBANCO,253.14,201.5,48.46,7.05,16.22,7.9,7.9,8.324981779146782,-0.4249817791467816,0.4249817791467816
2009-11,2009-11-01,2009,11,AMAZONAS,131.32,118.77,11.38,3.25,6.97,11.11,11.11,15.449049991582491,-4.339049991582492,4.339049991582492
2009-11,2009-11-01,2009,11,AUSTRO,669.03,603.22,56.37,9.92,6.89,18.23,18.23,18.838172760295244,-0.6081727602952434,0.6081727602952434
2009-11,2009-11-01,2009,11,BOLIVARIANO,1309.06,1187.56,107.46,1.88,7.11,14.14,14.14,14.008360672753163,0.13163932724683747,0.13163932724683747
2009-11,2009-11-01,2009,11,CAPITAL,62.48,49.53,11.75,11.05,16.13,11.19,11.19,12.020504456006963,-0.8305044560069632,0.8305044560069632
2009-11,2009-11-01,2009,11,CITIBANK,304.43,273.24,28.96,1.87,7.66,8.41,8.41,11.970882624135127,-3.560882624135127,3.560882624135127
2009-11,2009-11-01,2009,11,COFIEC,14.65,6.15,8.42,7.42,41.76,91.37,91.37,37.49468288970288,53.875317110297125,53.875317110297125
2009-11,2009-11-01,2009,11,COMERCIAL DE MANABI,30.61,23.82,6.58,9.36,15.33,3.47,3.47,19.825287610722608,-16.35528761072261,16.35528761072261
2009-11,2009-11-01,2009,11,DELBANK,16.09,8.68,7.34,6.26,37.08,1.0,1.0,22.71746683066935,-21.71746683066935,21.71746683066935
2009-11,2009-11-01,2009,11,FINCA,33.16,22.5,10.2,11.95,25.75,4.93,4.93,3.6722254930254903,1.2577745069745094,1.2577745069745094
2009-11,2009-11-01,2009,11,GENERAL RUMIÑAHUI,334.83,310.27,21.5,4.69,5.14,15.5,15.5,21.36760894411144,-5.8676089441114385,5.8676089441114385
2009-11,2009-11-01,2009,11,GUAYAQUIL,2286.8,2087.02,165.26,2.79,6.01,22.69,22.69,21.1495117831243,1.5404882168757013,1.5404882168757013
2009-11,2009-11-01,2009,11,INTERNACIONAL,1263.16,1134.97,116.13,2.79,7.83,11.33,11.33,10.876592890350397,0.4534071096496035,0.4534071096496035
2009-11,2009-11-01,2009,11,LITORAL,20.19,16.54,3.54,7.71,13.07,3.55,3.55,6.801233127705627,-3.2512331277056274,3.2512331277056274
2009-11,2009-11-01,2009,11,LLOYDS BANK,173.1,149.37,22.31,23.08,11.42,6.75,6.75,7.518999743127247,-0.7689997431272468,0.7689997431272468
2009-11,2009-11-01,2009,11,LOJA,228.11,206.59,18.91,3.99,6.54,15.07,15.07,15.699527697580207,-0.6295276975802064,0.6295276975802064
2009-11,2009-11-01,2009,11,MACHALA,365.18,330.93,32.02,3.67,7.08,7.58,7.58,8.914240740740736,-1.3342407407407357,1.3342407407407357
2009-11,2009-11-01,2009,11,PACIFICO,1757.28,1464.57,264.03,3.95,13.06,11.75,11.75,12.749694576719579,-0.9996945767195786,0.9996945767195786
2009-11,2009-11-01,2009,11,PICHINCHA,4622.78,4122.68,446.59,3.38,8.12,12.93,12.93,11.275174623617133,1.6548253763828669,1.6548253763828669
2009-11,2009-11-01,2009,11,PROCREDIT,322.12,282.01,36.12,3.33,9.64,12.05,12.05,14.466557959355457,-2.4165579593554565,2.4165579593554565
2009-11,2009-11-01,2009,11,PRODUBANCO,1601.14,1436.16,148.77,1.12,8.16,11.76,11.76,12.386057521645018,-0.6260575216450182,0.6260575216450182
2009-11,2009-11-01,2009,11,PROMERICA,515.02,479.97,33.19,3.37,5.84,6.1,6.1,10.326619425204424,-4.226619425204424,4.226619425204424
2009-11,2009-11-01,2009,11,SOLIDARIO,284.55,246.62,37.61,7.99,9.41,91.25,91.25,32.46308817608314,58.78691182391686,58.78691182391686
2009-11,2009-11-01,2009,11,SUDAMERICANO,8.37,2.79,5.56,7.66,38.2,48.35,48.35,36.39240336348837,11.957596636511632,11.957596636511632
2009-11,2009-11-01,2009,11,TERRITORIAL,136.41,127.76,7.1,11.33,3.61,21.83,21.83,29.32104092194842,-7.4910409219484215,7.4910409219484215
2009-11,2009-11-01,2009,11,UNIBANCO,253.32,201.26,48.46,7.34,16.0,8.13,8.13,8.903501928811936,-0.7735019288119354,0.7735019288119354
2009-12,2009-12-01,2009,12,AMAZONAS,114.51,102.81,11.69,3.02,8.19,2.72,2.72,5.586480762385762,-2.866480762385762,2.866480762385762
2009-12,2009-12-01,2009,12,AUSTRO,704.61,640.61,64.0,6.31,7.33,13.53,13.53,13.878642138324652,-0.34864213832465296,0.34864213832465296
2009-12,2009-12-01,2009,12,BOLIVARIANO,1353.26,1229.22,124.04,1.17,8.02,15.42,15.42,13.326119450456957,2.0938805495430426,2.0938805495430426
2009-12,2009-12-01,2009,12,CAPITAL,60.8,47.76,13.04,8.31,17.89,10.95,10.95,14.096841148203648,-3.1468411482036487,3.1468411482036487
2009-12,2009-12-01,2009,12,CITIBANK,292.93,261.86,31.07,1.95,8.75,7.29,7.29,6.752540235597737,0.5374597644022634,0.5374597644022634
2009-12,2009-12-01,2009,12,COFIEC,14.79,6.34,8.45,3.41,42.28,30.63,30.63,20.323721134051137,10.306278865948862,10.306278865948862
2009-12,2009-12-01,2009,12,COMERCIAL DE MANABI,34.17,27.31,6.85,3.63,13.6,4.16,4.16,16.095729328933597,-11.935729328933597,11.935729328933597
2009-12,2009-12-01,2009,12,DELBANK,16.21,8.8,7.41,5.03,34.82,94.39,94.39,38.53124474793727,55.85875525206273,55.85875525206273
2009-12,2009-12-01,2009,12,FINCA,32.79,22.32,10.47,12.28,26.67,2.65,2.65,4.955626802549299,-2.3056268025492987,2.3056268025492987
2009-12,2009-12-01,2009,12,GENERAL RUMIÑAHUI,384.99,360.82,24.17,2.81,5.18,12.42,12.42,18.300092681577684,-5.880092681577684,5.880092681577684
2009-12,2009-12-01,2009,12,GUAYAQUIL,2441.58,2239.7,201.88,2.39,6.42,22.16,22.16,20.81167437580939,1.3483256241906112,1.3483256241906112
2009-12,2009-12-01,2009,12,INTERNACIONAL,1318.57,1190.46,128.11,2.16,8.3,13.75,13.75,13.127970034687532,0.6220299653124677,0.6220299653124677
2009-12,2009-12-01,2009,12,LITORAL,22.06,18.45,3.61,3.73,12.94,1.98,1.98,4.787906746309246,-2.807906746309246,2.807906746309246
2009-12,2009-12-01,2009,12,LLOYDS BANK,173.5,149.56,23.94,24.55,12.25,7.31,7.31,7.673972347837351,-0.36397234783735133,0.36397234783735133
2009-12,2009-12-01,2009,12,LOJA,230.87,209.15,21.72,2.84,7.58,14.82,14.82,15.415115428737927,-0.5951154287379268,0.5951154287379268
2009-12,2009-12-01,2009,12,MACHALA,383.21,349.45,33.75,2.78,7.04,5.4,5.4,9.647557532467538,-4.247557532467537,4.247557532467537
2009-12,2009-12-01,2009,12,PACIFICO,1909.28,1611.11,298.17,3.37,13.03,12.93,12.93,9.610549051226553,3.319450948773447,3.319450948773447
2009-12,2009-12-01,2009,12,PICHINCHA,4767.12,4258.64,508.48,3.15,9.11,13.95,13.95,12.764631650201654,1.1853683497983454,1.1853683497983454
2009-12,2009-12-01,2009,12,PROCREDIT,330.79,289.58,41.22,2.78,11.03,12.53,12.53,13.752585285455282,-1.222585285455283,1.222585285455283
2009-12,2009-12-01,2009,12,PRODUBANCO,1704.24,1535.79,168.45,90.33,8.56,13.23,13.23,12.913451537999029,0.31654846200097175,0.31654846200097175
2009-12,2009-12-01,2009,12,PROMERICA,510.51,475.24,35.26,2.56,6.31,6.24,6.24,8.803761234968741,-2.563761234968741,2.563761234968741
2009-12,2009-12-01,2009,12,SOLIDARIO,298.38,260.32,38.06,3.63,8.67,1.19,1.19,9.01611215969216,-7.82611215969216,7.82611215969216
2009-12,2009-12-01,2009,12,SUDAMERICANO,8.34,2.77,5.57,5.12,35.82,21.11,21.11,30.551105672568163,-9.441105672568163,9.441105672568163
2009-12,2009-12-01,2009,12,TERRITORIAL,140.17,132.42,7.76,12.48,3.62,9.34,9.34,22.883829027176517,-13.543829027176518,13.543829027176518
2009-12,2009-12-01,2009,12,UNIBANCO,277.93,225.43,52.5,5.74,15.26,7.5,7.5,7.8117041707366734,-0.31170417073667345,0.31170417073667345
2010-01,2010-01-01,2010,1,AMAZONAS,118.23,106.47,11.69,3.57,8.52,6.82,6.82,6.729482819865319,0.09051718013468157,0.09051718013468157
2010-01,2010-01-01,2010,1,AUSTRO,681.38,616.56,64.0,7.07,8.09,15.4,15.4,12.899649442131949,2.5003505578680514,2.5003505578680514
2010-01,2010-01-01,2010,1,BOLIVARIANO,1394.86,1269.62,124.04,1.37,7.9,11.64,11.64,12.172289028471537,-0.5322890284715367,0.5322890284715367
2010-01,2010-01-01,2010,1,CAPITAL,69.17,56.01,13.04,8.36,16.59,11.7,11.7,9.480110506068012,2.219889493931987,2.219889493931987
2010-01,2010-01-01,2010,1,CITIBANK,292.02,260.93,31.07,1.91,8.71,1.02,1.02,6.169765731490731,-5.1497657314907315,5.1497657314907315
2010-01,2010-01-01,2010,1,COFIEC,15.8,7.34,8.45,3.46,41.66,2.82,2.82,8.10343299487549,-5.28343299487549,5.28343299487549
2010-01,2010-01-01,2010,1,COMERCIAL DE MANABI,33.24,26.38,6.85,7.69,14.0,85.43,85.43,33.26768845832271,52.1623115416773,52.1623115416773
2010-01,2010-01-01,2010,1,DELBANK,15.18,7.77,7.41,7.21,38.12,16.74,16.74,32.80878418461168,-16.068784184611683,16.068784184611683
2010-01,2010-01-01,2010,1,FINCA,32.9,22.42,10.47,13.18,27.49,65.91,65.91,38.74045273328522,27.16954726671478,27.16954726671478
2010-01,2010-01-01,2010,1,GENERAL RUMIÑAHUI,373.23,348.79,24.17,3.47,5.58,13.74,13.74,20.050178918951428,-6.3101789189514275,6.3101789189514275
2010-01,2010-01-01,2010,1,GUAYAQUIL,2486.17,2280.79,201.88,2.58,6.51,20.78,20.78,19.527201557146547,1.2527984428534538,1.2527984428534538
2010-01,2010-01-01,2010,1,INTERNACIONAL,1287.69,1158.24,128.11,2.51,8.47,12.56,12.56,12.283401354293858,0.2765986457061427,0.2765986457061427
2010-01,2010-01-01,2010,1,LITORAL,22.16,18.53,3.61,5.46,12.21,8.43,8.43,6.371479325396826,2.058520674603174,2.058520674603174
2010-01,2010-01-01,2010,1,LLOYDS BANK,192.93,168.79,23.94,27.31,10.89,10.51,10.51,8.444678865208873,2.0653211347911267,2.0653211347911267
2010-01,2010-01-01,2010,1,LOJA,233.42,211.51,21.72,3.96,7.47,10.21,10.21,14.685555110075105,-4.4755551100751045,4.4755551100751045
2010-01,2010-01-01,2010,1,MACHALA,397.26,363.3,33.75,3.62,7.09,7.39,7.39,9.36260838245088,-1.97260838245088,1.97260838245088
2010-01,2010-01-01,2010,1,PACIFICO,1901.06,1602.47,298.17,3.46,14.15,1.67,1.67,9.235759414381914,-7.565759414381914,7.565759414381914
2010-01,2010-01-01,2010,1,PICHINCHA,4890.9,4377.65,508.26,3.4,9.34,11.78,11.78,11.996703557831058,-0.21670355783105855,0.21670355783105855
2010-01,2010-01-01,2010,1,PROCREDIT,330.7,289.23,41.22,3.28,11.5,7.39,7.39,10.093703271265772,-2.7037032712657725,2.7037032712657725
2010-01,2010-01-01,2010,1,PRODUBANCO,1771.79,1602.09,168.45,1.02,8.69,8.91,8.91,11.295626461038964,-2.3856264610389637,2.3856264610389637
2010-01,2010-01-01,2010,1,PROMERICA,515.43,479.93,35.26,2.7,6.39,8.15,8.15,9.544849182669184,-1.3948491826691836,1.3948491826691836
2010-01,2010-01-01,2010,1,SOLIDARIO,309.48,271.3,38.06,6.28,8.76,3.62,3.62,9.189744116994117,-5.569744116994117,5.569744116994117
2010-01,2010-01-01,2010,1,SUDAMERICANO,8.59,3.0,5.57,8.73,45.75,3.67,3.67,14.113819782439775,-10.443819782439775,10.443819782439775
2010-01,2010-01-01,2010,1,TERRITORIAL,129.32,121.49,7.76,16.88,4.68,10.48,10.48,22.38619218253967,-11.90619218253967,11.90619218253967
2010-01,2010-01-01,2010,1,UNIBANCO,281.79,228.94,52.5,6.27,17.14,8.06,8.06,6.754020388407888,1.3059796115921127,1.3059796115921127
2010-02,2010-02-01,2010,2,AMAZONAS,121.07,109.24,11.69,3.81,8.23,6.92,6.92,7.215469609187112,-0.29546960918711207,0.29546960918711207
2010-02,2010-02-01,2010,2,AUSTRO,687.09,621.87,64.0,7.13,8.03,11.44,11.44,13.34702735218486,-1.9070273521848602,1.9070273521848602
2010-02,2010-02-01,2010,2,BOLIVARIANO,1402.84,1276.7,124.04,1.59,7.85,10.18,10.18,11.949065483775485,-1.769065483775485,1.769065483775485
2010-02,2010-02-01,2010,2,CAPITAL,69.08,55.86,13.04,7.89,16.74,8.54,8.54,9.742179865042363,-1.202179865042364,1.202179865042364
2010-02,2010-02-01,2010,2,CITIBANK,335.54,304.34,31.07,4.67,8.05,2.69,2.69,10.995183712121197,-8.305183712121197,8.305183712121197
2010-02,2010-02-01,2010,2,COFIEC,15.73,7.26,8.45,3.81,41.16,1.75,1.75,4.25310919395419,-2.50310919395419,2.50310919395419
2010-02,2010-02-01,2010,2,COMERCIAL DE MANABI,31.06,24.2,6.85,8.46,15.27,52.77,52.77,20.01183289442038,32.75816710557962,32.75816710557962
2010-02,2010-02-01,2010,2,DELBANK,15.04,7.63,7.41,5.27,38.21,10.72,10.72,19.713532342564857,-8.993532342564857,8.993532342564857
2010-02,2010-02-01,2010,2,FINCA,32.42,21.26,11.15,13.11,29.59,76.76,76.76,43.355111078643546,33.40488892135646,33.40488892135646
