periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,promedio_sistema,mediana_sistema,bancos_con_dato,diferencia_vs_promedio,diferencia_pct_vs_promedio
2017-10,PICHINCHA,morosidad,3.96,porcentaje,menor_es_mejor,2017-10-01,6.23875,4.42,24,-2.2787499999999996,-36.52574634341815
2017-10,PICHINCHA,pasivos_totales,9081.19,millones_usd,informativo,2017-10-01,1378.5654166666666,445.265,24,7702.624583333334,558.742043736892
2017-10,PICHINCHA,patrimonio,998.91,millones_usd,mayor_es_mejor,2017-10-01,158.79749999999999,53.315,24,840.1125,529.0464270533226
2017-10,PICHINCHA,roe,8.13,porcentaje,mayor_es_mejor,2017-10-01,7.18625,8.22,24,0.9437500000000005,13.132718733692823
2017-10,PICHINCHA,solvencia_proxy,8.76,porcentaje,mayor_es_mejor,2017-10-01,13.140833333333333,10.955,24,-4.380833333333333,-33.337561037478594
2017-10,PROCREDIT,activos_totales,318.57,millones_usd,mayor_es_tamano,2017-10-01,1550.962083333333,507.78999999999996,24,-1232.3920833333332,-79.45984602567923
2017-10,PROCREDIT,morosidad,4.01,porcentaje,menor_es_mejor,2017-10-01,6.23875,4.42,24,-2.22875,-35.72430374674414
2017-10,PROCREDIT,pasivos_totales,261.51,millones_usd,informativo,2017-10-01,1378.5654166666666,445.265,24,-1117.0554166666666,-81.03027996797395
2017-10,PROCREDIT,patrimonio,58.21,millones_usd,mayor_es_mejor,2017-10-01,158.79749999999999,53.315,24,-100.58749999999998,-63.34325162549788
2017-10,PROCREDIT,roe,-2.37,porcentaje,mayor_es_mejor,2017-10-01,7.18625,8.22,24,-9.55625,-132.97964863454516
2017-10,PROCREDIT,solvencia_proxy,13.77,porcentaje,mayor_es_mejor,2017-10-01,13.140833333333333,10.955,24,0.6291666666666664,4.7878749445113815
2017-10,PRODUBANCO,activos_totales,4084.81,millones_usd,mayor_es_tamano,2017-10-01,1550.962083333333,507.78999999999996,24,2533.8479166666666,163.37265390917307
2017-10,PRODUBANCO,morosidad,2.32,porcentaje,menor_es_mejor,2017-10-01,6.23875,4.42,24,-3.9187499999999997,-62.81306351432578
2017-10,PRODUBANCO,pasivos_totales,3724.31,millones_usd,informativo,2017-10-01,1378.5654166666666,445.265,24,2345.744583333333,170.15838022436972
2017-10,PRODUBANCO,patrimonio,332.47,millones_usd,mayor_es_mejor,2017-10-01,158.79749999999999,53.315,24,173.67250000000004,109.36727593318538
2017-10,PRODUBANCO,roe,10.08,porcentaje,mayor_es_mejor,2017-10-01,7.18625,8.22,24,2.89375,40.26787267350843
2017-10,PRODUBANCO,solvencia_proxy,7.33,porcentaje,mayor_es_mejor,2017-10-01,13.140833333333333,10.955,24,-5.810833333333333,-44.219671507387915
2017-10,SOLIDARIO,activos_totales,712.8,millones_usd,mayor_es_tamano,2017-10-01,1550.962083333333,507.78999999999996,24,-838.1620833333332,-54.041429660998055
2017-10,SOLIDARIO,morosidad,5.75,porcentaje,menor_es_mejor,2017-10-01,6.23875,4.42,24,-0.4887499999999996,-7.834101382488473
2017-10,SOLIDARIO,pasivos_totales,593.4,millones_usd,informativo,2017-10-01,1378.5654166666666,445.265,24,-785.1654166666666,-56.955252697777304
2017-10,SOLIDARIO,patrimonio,111.66,millones_usd,mayor_es_mejor,2017-10-01,158.79749999999999,53.315,24,-47.13749999999999,-29.68403154961507
2017-10,SOLIDARIO,roe,8.31,porcentaje,mayor_es_mejor,2017-10-01,7.18625,8.22,24,1.1237500000000002,15.637502174291185
2017-10,SOLIDARIO,solvencia_proxy,15.47,porcentaje,mayor_es_mejor,2017-10-01,13.140833333333333,10.955,24,2.3291666666666675,17.72464962901897
2017-10,VISIONFUND ECUADOR,activos_totales,51.95,millones_usd,mayor_es_tamano,2017-10-01,1550.962083333333,507.78999999999996,24,-1499.012083333333,-96.65046614883396
2017-10,VISIONFUND ECUADOR,morosidad,2.83,porcentaje,menor_es_mejor,2017-10-01,6.23875,4.42,24,-3.4087499999999995,-54.63834902825084
2017-10,VISIONFUND ECUADOR,pasivos_totales,38.24,millones_usd,informativo,2017-10-01,1378.5654166666666,445.265,24,-1340.3254166666666,-97.22610189275869
2017-10,VISIONFUND ECUADOR,patrimonio,12.45,millones_usd,mayor_es_mejor,2017-10-01,158.79749999999999,53.315,24,-146.3475,-92.15982619373732
2017-10,VISIONFUND ECUADOR,roe,12.11,porcentaje,mayor_es_mejor,2017-10-01,7.18625,8.22,24,4.923749999999999,68.51626369803444
2017-10,VISIONFUND ECUADOR,solvencia_proxy,25.06,porcentaje,mayor_es_mejor,2017-10-01,13.140833333333333,10.955,24,11.919166666666666,90.70327858456466
2017-11,AMAZONAS,activos_totales,158.47,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1422.2083333333333,-89.97455733667086
2017-11,AMAZONAS,morosidad,5.77,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-0.45083333333333275,-7.247153382451432
2017-11,AMAZONAS,pasivos_totales,138.14,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1268.8737500000002,-90.18204335245481
2017-11,AMAZONAS,patrimonio,20.05,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-138.79083333333332,-87.3773011767545
2017-11,AMAZONAS,roe,1.52,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-8.38625,-84.65615141955837
2017-11,AMAZONAS,solvencia_proxy,10.96,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-2.2224999999999984,-16.85947278589037
2017-11,AUSTRO,activos_totales,1638.14,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,57.461666666666815,3.6352536411055687
2017-11,AUSTRO,morosidad,6.33,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,0.10916666666666774,1.7548559946416786
2017-11,AUSTRO,pasivos_totales,1464.47,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,57.456249999999955,4.0835599509955
2017-11,AUSTRO,patrimonio,166.46,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,7.619166666666672,4.796730479673051
2017-11,AUSTRO,roe,4.81,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-5.09625,-51.44479495268139
2017-11,AUSTRO,solvencia_proxy,8.6,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-4.5825,-34.76199506922056
2017-11,BOLIVARIANO,activos_totales,3062.68,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,1482.0016666666666,93.75732148750483
2017-11,BOLIVARIANO,morosidad,1.03,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-5.190833333333332,-83.44273275284661
2017-11,BOLIVARIANO,pasivos_totales,2788.66,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,1381.6462499999998,98.19706808124651
2017-11,BOLIVARIANO,patrimonio,249.21,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,90.36916666666667,56.89290642099796
2017-11,BOLIVARIANO,roe,10.74,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,0.8337500000000002,8.416403785488962
2017-11,BOLIVARIANO,solvencia_proxy,7.39,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-5.7924999999999995,-43.940830646690685
2017-11,CAPITAL,activos_totales,45.29,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1535.3883333333333,-97.13477441646889
2017-11,CAPITAL,morosidad,26.72,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,20.499166666666667,329.52444742129944
2017-11,CAPITAL,pasivos_totales,33.16,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1373.85375,-97.64323554051977
2017-11,CAPITAL,patrimonio,15.23,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-143.61083333333335,-90.41178538264197
2017-11,CAPITAL,roe,-23.03,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-32.93625,-332.4794952681388
2017-11,CAPITAL,solvencia_proxy,18.35,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,5.167500000000002,39.19969656741895
2017-11,CITIBANK,activos_totales,636.23,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-944.4483333333333,-59.74955899735029
2017-11,CITIBANK,morosidad,0.0,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-6.220833333333332,-100.0
2017-11,CITIBANK,pasivos_totales,560.97,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-846.04375,-60.13045359364825
2017-11,CITIBANK,patrimonio,63.94,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-94.90083333333334,-59.74586719409891
2017-11,CITIBANK,roe,19.2,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,9.29375,93.81703470031545
2017-11,CITIBANK,solvencia_proxy,9.85,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-3.3324999999999996,-25.27972691067703
2017-11,COMERCIAL DE MANABI,activos_totales,58.22,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1522.4583333333333,-96.31677117524438
2017-11,COMERCIAL DE MANABI,morosidad,8.54,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,2.319166666666667,37.2806430006698
2017-11,COMERCIAL DE MANABI,pasivos_totales,48.71,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1358.30375,-96.53805799694565
2017-11,COMERCIAL DE MANABI,patrimonio,9.2,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-149.64083333333335,-94.20803844519409
2017-11,COMERCIAL DE MANABI,roe,3.71,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-6.19625,-62.548895899053626
2017-11,COMERCIAL DE MANABI,solvencia_proxy,12.49,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-0.692499999999999,-5.253176559833104
2017-11,COOPNACIONAL,activos_totales,178.84,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1401.8383333333334,-88.68587009585548
2017-11,COOPNACIONAL,morosidad,19.08,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,12.859166666666667,206.71131949095783
2017-11,COOPNACIONAL,pasivos_totales,151.07,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1255.9437500000001,-89.26307578728353
2017-11,COOPNACIONAL,patrimonio,26.37,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-132.47083333333333,-83.39847541301828
2017-11,COOPNACIONAL,roe,5.84,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-4.06625,-41.04731861198738
2017-11,COOPNACIONAL,solvencia_proxy,14.48,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,1.2975000000000012,9.842594348568188
2017-11,D-MIRO,activos_totales,104.02,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1476.6583333333333,-93.41928096270905
2017-11,D-MIRO,morosidad,9.59,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,3.3691666666666675,54.15941058271938
2017-11,D-MIRO,pasivos_totales,86.93,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1320.08375,-93.82166663261108
2017-11,D-MIRO,patrimonio,16.06,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-142.78083333333333,-89.8892497206323
2017-11,D-MIRO,roe,7.31,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-2.5962500000000004,-26.20820189274448
2017-11,D-MIRO,solvencia_proxy,14.18,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,0.9975000000000005,7.566849990517737
2017-11,DELBANK,activos_totales,31.37,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1549.3083333333334,-98.01540899634861
2017-11,DELBANK,morosidad,9.2,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,2.979166666666667,47.890154052243815
2017-11,DELBANK,pasivos_totales,20.26,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1386.75375,-98.56007093036581
2017-11,DELBANK,patrimonio,11.04,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-147.80083333333334,-93.04964613423292
2017-11,DELBANK,roe,66.5,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,56.59375,571.2933753943217
2017-11,DELBANK,solvencia_proxy,28.86,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,15.6775,118.92660724445288
2017-11,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,171.11,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1409.5683333333332,-89.17490064919386
2017-11,DESARROLLO DE LOS PUEBLOS S.A,morosidad,6.96,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,0.7391666666666676,11.882116543871417
2017-11,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,153.74,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1253.27375,-89.07331218333864
2017-11,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,15.95,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-142.89083333333335,-89.95850143487453
2017-11,DESARROLLO DE LOS PUEBLOS S.A,roe,9.94,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,0.0337499999999995,0.34069400630914326
2017-11,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,8.59,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-4.592499999999999,-34.8378532144889
2017-11,DINERS,activos_totales,1690.08,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,109.40166666666664,6.921184681260259
2017-11,DINERS,morosidad,4.88,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-1.3408333333333324,-21.553918285331537
2017-11,DINERS,pasivos_totales,1358.25,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-48.76375000000007,-3.465762150512038
2017-11,DINERS,patrimonio,292.06,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,133.21916666666667,83.86959692354506
2017-11,DINERS,roe,14.82,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,4.91375,49.602523659305994
2017-11,DINERS,solvencia_proxy,18.83,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,5.647499999999999,42.84088754029963
2017-11,FINCA,activos_totales,63.21,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1517.4683333333332,-96.0010839228306
2017-11,FINCA,morosidad,4.02,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-2.2008333333333328,-35.37843268586738
2017-11,FINCA,pasivos_totales,50.64,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1356.37375,-96.40088805102295
2017-11,FINCA,patrimonio,12.01,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-146.83083333333335,-92.43897192682404
2017-11,FINCA,roe,5.11,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-4.79625,-48.41640378548895
2017-11,FINCA,solvencia_proxy,17.94,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,4.757500000000002,36.089512611416666
2017-11,GENERAL RUMIÑAHUI,activos_totales,785.8,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-794.8783333333333,-50.28716574213392
2017-11,GENERAL RUMIÑAHUI,morosidad,2.09,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-4.1308333333333325,-66.40321500334896
2017-11,GENERAL RUMIÑAHUI,pasivos_totales,723.33,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-683.68375,-48.591120733539384
2017-11,GENERAL RUMIÑAHUI,patrimonio,53.6,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-105.24083333333334,-66.2555283328699
2017-11,GENERAL RUMIÑAHUI,roe,17.68,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,7.77375,78.47318611987382
2017-11,GENERAL RUMIÑAHUI,solvencia_proxy,6.96,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-6.222499999999999,-47.202730893229656
2017-11,GUAYAQUIL,activos_totales,3900.07,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,2319.391666666667,146.73394439307177
2017-11,GUAYAQUIL,morosidad,2.5,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-3.7208333333333323,-59.81245813797722
2017-11,GUAYAQUIL,pasivos_totales,3449.98,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,2042.96625,145.19874095047044
2017-11,GUAYAQUIL,patrimonio,411.36,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,252.51916666666668,158.97622882445214
2017-11,GUAYAQUIL,roe,10.22,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,0.31375000000000064,3.1671924290220885
2017-11,GUAYAQUIL,solvencia_proxy,9.64,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-3.5424999999999986,-26.87274796131234
2017-11,INTERNACIONAL,activos_totales,3444.72,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,1864.0416666666665,117.92669181058342
2017-11,INTERNACIONAL,morosidad,1.41,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-4.810833333333332,-77.33422638981915
2017-11,INTERNACIONAL,pasivos_totales,3135.33,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,1728.3162499999999,122.83577541441934
2017-11,INTERNACIONAL,patrimonio,269.33,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,110.48916666666665,69.55967451694305
2017-11,INTERNACIONAL,roe,15.96,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,6.053750000000001,61.11041009463724
2017-11,INTERNACIONAL,solvencia_proxy,7.76,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-5.422499999999999,-41.134079271761806
2017-11,LITORAL,activos_totales,36.59,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1544.0883333333334,-97.68517102889372
2017-11,LITORAL,morosidad,11.89,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,5.669166666666668,91.13194909578036
2017-11,LITORAL,pasivos_totales,25.34,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1381.6737500000002,-98.19902257529466
2017-11,LITORAL,patrimonio,11.43,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-147.41083333333333,-92.80411732919221
2017-11,LITORAL,roe,-1.95,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-11.85625,-119.68454258675078
2017-11,LITORAL,solvencia_proxy,25.98,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,12.797500000000001,97.07946140716861
2017-11,LOJA,activos_totales,440.42,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-1140.2583333333332,-72.13727861561544
2017-11,LOJA,morosidad,4.75,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-1.4708333333333323,-23.64367046215672
2017-11,LOJA,pasivos_totales,390.01,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-1017.0037500000001,-72.28101004698782
2017-11,LOJA,patrimonio,44.77,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-114.07083333333333,-71.81455230340644
2017-11,LOJA,roe,13.51,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,3.60375,36.37854889589905
2017-11,LOJA,solvencia_proxy,9.3,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-3.8824999999999985,-29.451924900436175
2017-11,MACHALA,activos_totales,677.2,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,-903.4783333333332,-57.1576338006784
2017-11,MACHALA,morosidad,3.15,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-3.0708333333333324,-49.3636972538513
2017-11,MACHALA,pasivos_totales,621.29,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,-785.7237500000001,-55.84335973973247
2017-11,MACHALA,patrimonio,53.1,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,-105.74083333333334,-66.57030885215283
2017-11,MACHALA,roe,5.76,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-4.14625,-41.85488958990536
2017-11,MACHALA,solvencia_proxy,6.81,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-6.3725,-48.340603072254886
2017-11,PACIFICO,activos_totales,5266.32,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,3685.6416666666664,233.16835493622463
2017-11,PACIFICO,morosidad,3.21,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-3.0108333333333324,-48.39919624916275
2017-11,PACIFICO,pasivos_totales,4643.36,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,3236.3462499999996,230.0152539376392
2017-11,PACIFICO,patrimonio,557.81,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,398.96916666666664,251.17544292242232
2017-11,PACIFICO,roe,12.5,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,2.59375,26.18296529968454
2017-11,PACIFICO,solvencia_proxy,9.01,porcentaje,mayor_es_mejor,2017-11-01,13.1825,10.405000000000001,24,-4.172499999999999,-31.65181111321828
2017-11,PICHINCHA,activos_totales,10346.12,millones_usd,mayor_es_tamano,2017-11-01,1580.6783333333333,538.325,24,8765.441666666668,554.5367126138884
2017-11,PICHINCHA,morosidad,3.94,porcentaje,menor_es_mejor,2017-11-01,6.220833333333332,4.385,24,-2.2808333333333324,-36.6644340254521
2017-11,PICHINCHA,pasivos_totales,9279.86,millones_usd,informativo,2017-11-01,1407.01375,475.49,24,7872.8462500000005,559.5429504509107
2017-11,PICHINCHA,patrimonio,997.92,millones_usd,mayor_es_mejor,2017-11-01,158.84083333333334,53.35,24,839.0791666666667,528.2515516056429
2017-11,PICHINCHA,roe,7.65,porcentaje,mayor_es_mejor,2017-11-01,9.90625,9.21,24,-2.2562499999999996,-22.776025236593057
