periodo,banco_estandarizado,indicador,valor,unidad,sentido
2015-04,AMAZONAS,pasivos_totales,126.99,millones_usd,informativo
2015-04,AMAZONAS,patrimonio,19.53,millones_usd,mayor_es_mejor
2015-04,AMAZONAS,roe,5.78,porcentaje,mayor_es_mejor
2015-04,AMAZONAS,solvencia_proxy,11.22,porcentaje,mayor_es_mejor
2015-04,AUSTRO,activos_totales,1472.66,millones_usd,mayor_es_tamano
2015-04,AUSTRO,morosidad,5.34,porcentaje,menor_es_mejor
2015-04,AUSTRO,pasivos_totales,1332.51,millones_usd,informativo
2015-04,AUSTRO,patrimonio,137.2,millones_usd,mayor_es_mejor
2015-04,AUSTRO,roe,6.44,porcentaje,mayor_es_mejor
2015-04,AUSTRO,solvencia_proxy,8.21,porcentaje,mayor_es_mejor
2015-04,BOLIVARIANO,activos_totales,2679.2,millones_usd,mayor_es_tamano
2015-04,BOLIVARIANO,morosidad,1.24,porcentaje,menor_es_mejor
2015-04,BOLIVARIANO,pasivos_totales,2454.42,millones_usd,informativo
2015-04,BOLIVARIANO,patrimonio,215.42,millones_usd,mayor_es_mejor
2015-04,BOLIVARIANO,roe,12.78,porcentaje,mayor_es_mejor
2015-04,BOLIVARIANO,solvencia_proxy,7.63,porcentaje,mayor_es_mejor
2015-04,CAPITAL,activos_totales,156.85,millones_usd,mayor_es_tamano
2015-04,CAPITAL,morosidad,7.67,porcentaje,menor_es_mejor
2015-04,CAPITAL,pasivos_totales,139.09,millones_usd,informativo
2015-04,CAPITAL,patrimonio,17.64,millones_usd,mayor_es_mejor
2015-04,CAPITAL,roe,2.07,porcentaje,mayor_es_mejor
2015-04,CAPITAL,solvencia_proxy,9.77,porcentaje,mayor_es_mejor
2015-04,CITIBANK,activos_totales,565.48,millones_usd,mayor_es_tamano
2015-04,CITIBANK,morosidad,0.04,porcentaje,menor_es_mejor
2015-04,CITIBANK,pasivos_totales,508.03,millones_usd,informativo
2015-04,CITIBANK,patrimonio,55.95,millones_usd,mayor_es_mejor
2015-04,CITIBANK,roe,7.96,porcentaje,mayor_es_mejor
2015-04,CITIBANK,solvencia_proxy,9.4,porcentaje,mayor_es_mejor
2015-04,COFIEC,activos_totales,12.46,millones_usd,mayor_es_tamano
2015-04,COFIEC,morosidad,49.72,porcentaje,menor_es_mejor
2015-04,COFIEC,pasivos_totales,6.96,millones_usd,informativo
2015-04,COFIEC,patrimonio,5.7,millones_usd,mayor_es_mejor
2015-04,COFIEC,roe,-10.5,porcentaje,mayor_es_mejor
2015-04,COFIEC,solvencia_proxy,27.1,porcentaje,mayor_es_mejor
2015-04,COMERCIAL DE MANABI,activos_totales,47.88,millones_usd,mayor_es_tamano
2015-04,COMERCIAL DE MANABI,morosidad,5.44,porcentaje,menor_es_mejor
2015-04,COMERCIAL DE MANABI,pasivos_totales,40.02,millones_usd,informativo
2015-04,COMERCIAL DE MANABI,patrimonio,7.85,millones_usd,mayor_es_mejor
2015-04,COMERCIAL DE MANABI,roe,43.11,porcentaje,mayor_es_mejor
2015-04,COMERCIAL DE MANABI,solvencia_proxy,12.8,porcentaje,mayor_es_mejor
2015-04,COOPNACIONAL,activos_totales,182.45,millones_usd,mayor_es_tamano
2015-04,COOPNACIONAL,morosidad,26.2,porcentaje,menor_es_mejor
2015-04,COOPNACIONAL,pasivos_totales,158.52,millones_usd,informativo
2015-04,COOPNACIONAL,patrimonio,23.21,millones_usd,mayor_es_mejor
2015-04,COOPNACIONAL,roe,9.29,porcentaje,mayor_es_mejor
2015-04,COOPNACIONAL,solvencia_proxy,12.39,porcentaje,mayor_es_mejor
2015-04,D-MIRO,activos_totales,94.71,millones_usd,mayor_es_tamano
2015-04,D-MIRO,morosidad,5.67,porcentaje,menor_es_mejor
2015-04,D-MIRO,pasivos_totales,80.55,millones_usd,informativo
2015-04,D-MIRO,patrimonio,13.61,millones_usd,mayor_es_mejor
2015-04,D-MIRO,roe,12.2,porcentaje,mayor_es_mejor
2015-04,D-MIRO,solvencia_proxy,14.29,porcentaje,mayor_es_mejor
2015-04,DELBANK,activos_totales,27.31,millones_usd,mayor_es_tamano
2015-04,DELBANK,morosidad,6.21,porcentaje,menor_es_mejor
2015-04,DELBANK,pasivos_totales,16.33,millones_usd,informativo
2015-04,DELBANK,patrimonio,10.95,millones_usd,mayor_es_mejor
2015-04,DELBANK,roe,81.06,porcentaje,mayor_es_mejor
2015-04,DELBANK,solvencia_proxy,34.33,porcentaje,mayor_es_mejor
2015-04,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,123.76,millones_usd,mayor_es_tamano
2015-04,DESARROLLO DE LOS PUEBLOS S.A,morosidad,5.86,porcentaje,menor_es_mejor
2015-04,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,110.99,millones_usd,informativo
2015-04,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,12.2,millones_usd,mayor_es_mejor
2015-04,DESARROLLO DE LOS PUEBLOS S.A,roe,13.97,porcentaje,mayor_es_mejor
2015-04,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,9.14,porcentaje,mayor_es_mejor
2015-04,FINCA,activos_totales,50.32,millones_usd,mayor_es_tamano
2015-04,FINCA,morosidad,5.86,porcentaje,menor_es_mejor
2015-04,FINCA,pasivos_totales,41.54,millones_usd,informativo
2015-04,FINCA,patrimonio,9.44,millones_usd,mayor_es_mejor
2015-04,FINCA,roe,-21.11,porcentaje,mayor_es_mejor
2015-04,FINCA,solvencia_proxy,14.35,porcentaje,mayor_es_mejor
2015-04,GENERAL RUMIÑAHUI,activos_totales,616.1,millones_usd,mayor_es_tamano
2015-04,GENERAL RUMIÑAHUI,morosidad,2.72,porcentaje,menor_es_mejor
2015-04,GENERAL RUMIÑAHUI,pasivos_totales,567.18,millones_usd,informativo
2015-04,GENERAL RUMIÑAHUI,patrimonio,45.83,millones_usd,mayor_es_mejor
2015-04,GENERAL RUMIÑAHUI,roe,20.19,porcentaje,mayor_es_mejor
2015-04,GENERAL RUMIÑAHUI,solvencia_proxy,7.09,porcentaje,mayor_es_mejor
2015-04,GUAYAQUIL,activos_totales,3819.48,millones_usd,mayor_es_tamano
2015-04,GUAYAQUIL,morosidad,2.89,porcentaje,menor_es_mejor
2015-04,GUAYAQUIL,pasivos_totales,3436.59,millones_usd,informativo
2015-04,GUAYAQUIL,patrimonio,368.08,millones_usd,mayor_es_mejor
2015-04,GUAYAQUIL,roe,11.79,porcentaje,mayor_es_mejor
2015-04,GUAYAQUIL,solvencia_proxy,8.71,porcentaje,mayor_es_mejor
2015-04,INTERNACIONAL,activos_totales,2556.52,millones_usd,mayor_es_tamano
2015-04,INTERNACIONAL,morosidad,1.48,porcentaje,menor_es_mejor
2015-04,INTERNACIONAL,pasivos_totales,2324.08,millones_usd,informativo
2015-04,INTERNACIONAL,patrimonio,221.81,millones_usd,mayor_es_mejor
2015-04,INTERNACIONAL,roe,14.04,porcentaje,mayor_es_mejor
2015-04,INTERNACIONAL,solvencia_proxy,8.12,porcentaje,mayor_es_mejor
2015-04,LITORAL,activos_totales,23.97,millones_usd,mayor_es_tamano
2015-04,LITORAL,morosidad,11.2,porcentaje,menor_es_mejor
2015-04,LITORAL,pasivos_totales,19.83,millones_usd,informativo
2015-04,LITORAL,patrimonio,4.06,millones_usd,mayor_es_mejor
2015-04,LITORAL,roe,5.53,porcentaje,mayor_es_mejor
2015-04,LITORAL,solvencia_proxy,14.15,porcentaje,mayor_es_mejor
2015-04,LOJA,activos_totales,438.84,millones_usd,mayor_es_tamano
2015-04,LOJA,morosidad,4.71,porcentaje,menor_es_mejor
2015-04,LOJA,pasivos_totales,396.2,millones_usd,informativo
2015-04,LOJA,patrimonio,40.84,millones_usd,mayor_es_mejor
2015-04,LOJA,roe,13.24,porcentaje,mayor_es_mejor
2015-04,LOJA,solvencia_proxy,8.76,porcentaje,mayor_es_mejor
2015-04,MACHALA,activos_totales,667.07,millones_usd,mayor_es_tamano
2015-04,MACHALA,morosidad,2.46,porcentaje,menor_es_mejor
2015-04,MACHALA,pasivos_totales,616.06,millones_usd,informativo
2015-04,MACHALA,patrimonio,49.86,millones_usd,mayor_es_mejor
2015-04,MACHALA,roe,6.91,porcentaje,mayor_es_mejor
2015-04,MACHALA,solvencia_proxy,6.75,porcentaje,mayor_es_mejor
2015-04,PACIFICO,activos_totales,4471.22,millones_usd,mayor_es_tamano
2015-04,PACIFICO,morosidad,3.72,porcentaje,menor_es_mejor
2015-04,PACIFICO,pasivos_totales,3932.3,millones_usd,informativo
2015-04,PACIFICO,patrimonio,520.92,millones_usd,mayor_es_mejor
2015-04,PACIFICO,roe,10.41,porcentaje,mayor_es_mejor
2015-04,PACIFICO,solvencia_proxy,10.31,porcentaje,mayor_es_mejor
2015-04,PICHINCHA,activos_totales,9398.87,millones_usd,mayor_es_tamano
2015-04,PICHINCHA,morosidad,4.24,porcentaje,menor_es_mejor
2015-04,PICHINCHA,pasivos_totales,8536.36,millones_usd,informativo
2015-04,PICHINCHA,patrimonio,832.87,millones_usd,mayor_es_mejor
2015-04,PICHINCHA,roe,10.49,porcentaje,mayor_es_mejor
2015-04,PICHINCHA,solvencia_proxy,8.33,porcentaje,mayor_es_mejor
2015-04,PROCREDIT,activos_totales,391.87,millones_usd,mayor_es_tamano
2015-04,PROCREDIT,morosidad,3.43,porcentaje,menor_es_mejor
2015-04,PROCREDIT,pasivos_totales,335.43,millones_usd,informativo
2015-04,PROCREDIT,patrimonio,55.23,millones_usd,mayor_es_mejor
2015-04,PROCREDIT,roe,6.29,porcentaje,mayor_es_mejor
2015-04,PROCREDIT,solvencia_proxy,12.66,porcentaje,mayor_es_mejor
2015-04,PRODUBANCO,activos_totales,3772.98,millones_usd,mayor_es_tamano
2015-04,PRODUBANCO,morosidad,2.47,porcentaje,menor_es_mejor
2015-04,PRODUBANCO,pasivos_totales,3477.43,millones_usd,informativo
2015-04,PRODUBANCO,patrimonio,286.21,millones_usd,mayor_es_mejor
2015-04,PRODUBANCO,roe,9.54,porcentaje,mayor_es_mejor
2015-04,PRODUBANCO,solvencia_proxy,6.62,porcentaje,mayor_es_mejor
2015-04,SOLIDARIO,activos_totales,722.19,millones_usd,mayor_es_tamano
2015-04,SOLIDARIO,morosidad,7.34,porcentaje,menor_es_mejor
2015-04,SOLIDARIO,pasivos_totales,603.42,millones_usd,informativo
2015-04,SOLIDARIO,patrimonio,116.55,millones_usd,mayor_es_mejor
2015-04,SOLIDARIO,roe,5.71,porcentaje,mayor_es_mejor
2015-04,SOLIDARIO,solvencia_proxy,15.01,porcentaje,mayor_es_mejor
2015-05,AMAZONAS,activos_totales,151.92,millones_usd,mayor_es_tamano
2015-05,AMAZONAS,morosidad,6.12,porcentaje,menor_es_mejor
2015-05,AMAZONAS,pasivos_totales,131.98,millones_usd,informativo
2015-05,AMAZONAS,patrimonio,19.5,millones_usd,mayor_es_mejor
2015-05,AMAZONAS,roe,5.38,porcentaje,mayor_es_mejor
2015-05,AMAZONAS,solvencia_proxy,10.73,porcentaje,mayor_es_mejor
2015-05,AUSTRO,activos_totales,1492.4,millones_usd,mayor_es_tamano
2015-05,AUSTRO,morosidad,5.04,porcentaje,menor_es_mejor
2015-05,AUSTRO,pasivos_totales,1352.19,millones_usd,informativo
2015-05,AUSTRO,patrimonio,136.57,millones_usd,mayor_es_mejor
2015-05,AUSTRO,roe,6.39,porcentaje,mayor_es_mejor
2015-05,AUSTRO,solvencia_proxy,7.97,porcentaje,mayor_es_mejor
2015-05,BOLIVARIANO,activos_totales,2637.3,millones_usd,mayor_es_tamano
2015-05,BOLIVARIANO,morosidad,1.31,porcentaje,menor_es_mejor
2015-05,BOLIVARIANO,pasivos_totales,2410.14,millones_usd,informativo
2015-05,BOLIVARIANO,patrimonio,215.42,millones_usd,mayor_es_mejor
2015-05,BOLIVARIANO,roe,12.87,porcentaje,mayor_es_mejor
2015-05,BOLIVARIANO,solvencia_proxy,7.77,porcentaje,mayor_es_mejor
2015-05,CAPITAL,activos_totales,154.46,millones_usd,mayor_es_tamano
2015-05,CAPITAL,morosidad,9.82,porcentaje,menor_es_mejor
2015-05,CAPITAL,pasivos_totales,136.57,millones_usd,informativo
2015-05,CAPITAL,patrimonio,17.64,millones_usd,mayor_es_mejor
2015-05,CAPITAL,roe,3.36,porcentaje,mayor_es_mejor
2015-05,CAPITAL,solvencia_proxy,9.8,porcentaje,mayor_es_mejor
2015-05,CITIBANK,activos_totales,544.98,millones_usd,mayor_es_tamano
2015-05,CITIBANK,morosidad,0.04,porcentaje,menor_es_mejor
2015-05,CITIBANK,pasivos_totales,488.64,millones_usd,informativo
2015-05,CITIBANK,patrimonio,53.77,millones_usd,mayor_es_mejor
2015-05,CITIBANK,roe,10.98,porcentaje,mayor_es_mejor
2015-05,CITIBANK,solvencia_proxy,9.27,porcentaje,mayor_es_mejor
2015-05,COFIEC,activos_totales,12.38,millones_usd,mayor_es_tamano
2015-05,COFIEC,morosidad,54.41,porcentaje,menor_es_mejor
2015-05,COFIEC,pasivos_totales,6.72,millones_usd,informativo
2015-05,COFIEC,patrimonio,5.7,millones_usd,mayor_es_mejor
2015-05,COFIEC,roe,-1.8,porcentaje,mayor_es_mejor
2015-05,COFIEC,solvencia_proxy,23.83,porcentaje,mayor_es_mejor
2015-05,COMERCIAL DE MANABI,activos_totales,47.92,millones_usd,mayor_es_tamano
2015-05,COMERCIAL DE MANABI,morosidad,6.21,porcentaje,menor_es_mejor
2015-05,COMERCIAL DE MANABI,pasivos_totales,40.06,millones_usd,informativo
2015-05,COMERCIAL DE MANABI,patrimonio,7.85,millones_usd,mayor_es_mejor
2015-05,COMERCIAL DE MANABI,roe,36.2,porcentaje,mayor_es_mejor
2015-05,COMERCIAL DE MANABI,solvencia_proxy,12.67,porcentaje,mayor_es_mejor
2015-05,COOPNACIONAL,activos_totales,183.14,millones_usd,mayor_es_tamano
2015-05,COOPNACIONAL,morosidad,33.1,porcentaje,menor_es_mejor
2015-05,COOPNACIONAL,pasivos_totales,159.05,millones_usd,informativo
2015-05,COOPNACIONAL,patrimonio,23.21,millones_usd,mayor_es_mejor
2015-05,COOPNACIONAL,roe,9.1,porcentaje,mayor_es_mejor
2015-05,COOPNACIONAL,solvencia_proxy,12.39,porcentaje,mayor_es_mejor
2015-05,D-MIRO,activos_totales,100.44,millones_usd,mayor_es_tamano
2015-05,D-MIRO,morosidad,6.16,porcentaje,menor_es_mejor
2015-05,D-MIRO,pasivos_totales,86.14,millones_usd,informativo
2015-05,D-MIRO,patrimonio,13.61,millones_usd,mayor_es_mejor
2015-05,D-MIRO,roe,12.16,porcentaje,mayor_es_mejor
2015-05,D-MIRO,solvencia_proxy,13.49,porcentaje,mayor_es_mejor
2015-05,DELBANK,activos_totales,28.12,millones_usd,mayor_es_tamano
2015-05,DELBANK,morosidad,6.42,porcentaje,menor_es_mejor
2015-05,DELBANK,pasivos_totales,17.14,millones_usd,informativo
2015-05,DELBANK,patrimonio,10.95,millones_usd,mayor_es_mejor
2015-05,DELBANK,roe,66.82,porcentaje,mayor_es_mejor
2015-05,DELBANK,solvencia_proxy,31.4,porcentaje,mayor_es_mejor
2015-05,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,127.04,millones_usd,mayor_es_tamano
2015-05,DESARROLLO DE LOS PUEBLOS S.A,morosidad,5.81,porcentaje,menor_es_mejor
2015-05,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,114.18,millones_usd,informativo
2015-05,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,12.2,millones_usd,mayor_es_mejor
2015-05,DESARROLLO DE LOS PUEBLOS S.A,roe,13.06,porcentaje,mayor_es_mejor
2015-05,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,9.0,porcentaje,mayor_es_mejor
2015-05,FINCA,activos_totales,49.85,millones_usd,mayor_es_tamano
2015-05,FINCA,morosidad,6.64,porcentaje,menor_es_mejor
2015-05,FINCA,pasivos_totales,41.13,millones_usd,informativo
2015-05,FINCA,patrimonio,9.44,millones_usd,mayor_es_mejor
2015-05,FINCA,roe,-18.45,porcentaje,mayor_es_mejor
2015-05,FINCA,solvencia_proxy,14.2,porcentaje,mayor_es_mejor
2015-05,GENERAL RUMIÑAHUI,activos_totales,609.73,millones_usd,mayor_es_tamano
2015-05,GENERAL RUMIÑAHUI,morosidad,2.79,porcentaje,menor_es_mejor
2015-05,GENERAL RUMIÑAHUI,pasivos_totales,560.0,millones_usd,informativo
2015-05,GENERAL RUMIÑAHUI,patrimonio,45.83,millones_usd,mayor_es_mejor
2015-05,GENERAL RUMIÑAHUI,roe,20.45,porcentaje,mayor_es_mejor
2015-05,GENERAL RUMIÑAHUI,solvencia_proxy,7.59,porcentaje,mayor_es_mejor
2015-05,GUAYAQUIL,activos_totales,3739.03,millones_usd,mayor_es_tamano
2015-05,GUAYAQUIL,morosidad,3.03,porcentaje,menor_es_mejor
2015-05,GUAYAQUIL,pasivos_totales,3352.65,millones_usd,informativo
2015-05,GUAYAQUIL,patrimonio,368.01,millones_usd,mayor_es_mejor
2015-05,GUAYAQUIL,roe,11.74,porcentaje,mayor_es_mejor
2015-05,GUAYAQUIL,solvencia_proxy,8.85,porcentaje,mayor_es_mejor
2015-05,INTERNACIONAL,activos_totales,2619.36,millones_usd,mayor_es_tamano
2015-05,INTERNACIONAL,morosidad,1.6,porcentaje,menor_es_mejor
2015-05,INTERNACIONAL,pasivos_totales,2384.01,millones_usd,informativo
2015-05,INTERNACIONAL,patrimonio,221.76,millones_usd,mayor_es_mejor
2015-05,INTERNACIONAL,roe,14.42,porcentaje,mayor_es_mejor
2015-05,INTERNACIONAL,solvencia_proxy,7.78,porcentaje,mayor_es_mejor
2015-05,LITORAL,activos_totales,24.32,millones_usd,mayor_es_tamano
2015-05,LITORAL,morosidad,13.75,porcentaje,menor_es_mejor
2015-05,LITORAL,pasivos_totales,20.21,millones_usd,informativo
2015-05,LITORAL,patrimonio,4.06,millones_usd,mayor_es_mejor
2015-05,LITORAL,roe,2.91,porcentaje,mayor_es_mejor
2015-05,LITORAL,solvencia_proxy,13.35,porcentaje,mayor_es_mejor
2015-05,LOJA,activos_totales,433.23,millones_usd,mayor_es_tamano
2015-05,LOJA,morosidad,5.53,porcentaje,menor_es_mejor
2015-05,LOJA,pasivos_totales,390.18,millones_usd,informativo
2015-05,LOJA,patrimonio,40.84,millones_usd,mayor_es_mejor
2015-05,LOJA,roe,13.04,porcentaje,mayor_es_mejor
2015-05,LOJA,solvencia_proxy,8.85,porcentaje,mayor_es_mejor
2015-05,MACHALA,activos_totales,659.83,millones_usd,mayor_es_tamano
2015-05,MACHALA,morosidad,2.81,porcentaje,menor_es_mejor
2015-05,MACHALA,pasivos_totales,608.72,millones_usd,informativo
2015-05,MACHALA,patrimonio,49.75,millones_usd,mayor_es_mejor
2015-05,MACHALA,roe,6.56,porcentaje,mayor_es_mejor
2015-05,MACHALA,solvencia_proxy,6.8,porcentaje,mayor_es_mejor
2015-05,PACIFICO,activos_totales,4432.49,millones_usd,mayor_es_tamano
2015-05,PACIFICO,morosidad,4.21,porcentaje,menor_es_mejor
2015-05,PACIFICO,pasivos_totales,3889.32,millones_usd,informativo
2015-05,PACIFICO,patrimonio,520.71,millones_usd,mayor_es_mejor
2015-05,PACIFICO,roe,10.38,porcentaje,mayor_es_mejor
2015-05,PACIFICO,solvencia_proxy,10.44,porcentaje,mayor_es_mejor
2015-05,PICHINCHA,activos_totales,9405.38,millones_usd,mayor_es_tamano
2015-05,PICHINCHA,morosidad,4.5,porcentaje,menor_es_mejor
2015-05,PICHINCHA,pasivos_totales,8538.65,millones_usd,informativo
2015-05,PICHINCHA,patrimonio,833.66,millones_usd,mayor_es_mejor
2015-05,PICHINCHA,roe,9.39,porcentaje,mayor_es_mejor
2015-05,PICHINCHA,solvencia_proxy,8.2,porcentaje,mayor_es_mejor
2015-05,PROCREDIT,activos_totales,383.06,millones_usd,mayor_es_tamano
2015-05,PROCREDIT,morosidad,3.85,porcentaje,menor_es_mejor
2015-05,PROCREDIT,pasivos_totales,326.37,millones_usd,informativo
2015-05,PROCREDIT,patrimonio,55.18,millones_usd,mayor_es_mejor
2015-05,PROCREDIT,roe,6.32,porcentaje,mayor_es_mejor
2015-05,PROCREDIT,solvencia_proxy,12.86,porcentaje,mayor_es_mejor
2015-05,PRODUBANCO,activos_totales,3752.17,millones_usd,mayor_es_tamano
2015-05,PRODUBANCO,morosidad,2.5,porcentaje,menor_es_mejor
2015-05,PRODUBANCO,pasivos_totales,3454.48,millones_usd,informativo
2015-05,PRODUBANCO,patrimonio,285.91,millones_usd,mayor_es_mejor
2015-05,PRODUBANCO,roe,9.67,porcentaje,mayor_es_mejor
2015-05,PRODUBANCO,solvencia_proxy,6.66,porcentaje,mayor_es_mejor
2015-05,SOLIDARIO,activos_totales,718.92,millones_usd,mayor_es_tamano
2015-05,SOLIDARIO,morosidad,7.69,porcentaje,menor_es_mejor
2015-05,SOLIDARIO,pasivos_totales,599.24,millones_usd,informativo
2015-05,SOLIDARIO,patrimonio,116.58,millones_usd,mayor_es_mejor
2015-05,SOLIDARIO,roe,6.38,porcentaje,mayor_es_mejor
2015-05,SOLIDARIO,solvencia_proxy,15.17,porcentaje,mayor_es_mejor
2015-06,AMAZONAS,activos_totales,149.66,millones_usd,mayor_es_tamano
2015-06,AMAZONAS,morosidad,6.36,porcentaje,menor_es_mejor
2015-06,AMAZONAS,pasivos_totales,129.67,millones_usd,informativo
2015-06,AMAZONAS,patrimonio,19.52,millones_usd,mayor_es_mejor
2015-06,AMAZONAS,roe,4.91,porcentaje,mayor_es_mejor
2015-06,AMAZONAS,solvencia_proxy,11.13,porcentaje,mayor_es_mejor
2015-06,AUSTRO,activos_totales,1479.55,millones_usd,mayor_es_tamano
2015-06,AUSTRO,morosidad,5.13,porcentaje,menor_es_mejor
2015-06,AUSTRO,pasivos_totales,1334.38,millones_usd,informativo
2015-06,AUSTRO,patrimonio,136.68,millones_usd,mayor_es_mejor
2015-06,AUSTRO,roe,12.38,porcentaje,mayor_es_mejor
2015-06,AUSTRO,solvencia_proxy,7.91,porcentaje,mayor_es_mejor
2015-06,BOLIVARIANO,activos_totales,2600.24,millones_usd,mayor_es_tamano
2015-06,BOLIVARIANO,morosidad,1.22,porcentaje,menor_es_mejor
2015-06,BOLIVARIANO,pasivos_totales,2371.24,millones_usd,informativo
2015-06,BOLIVARIANO,patrimonio,214.82,millones_usd,mayor_es_mejor
2015-06,BOLIVARIANO,roe,13.0,porcentaje,mayor_es_mejor
2015-06,BOLIVARIANO,solvencia_proxy,7.83,porcentaje,mayor_es_mejor
2015-06,CAPITAL,activos_totales,149.02,millones_usd,mayor_es_tamano
2015-06,CAPITAL,morosidad,9.57,porcentaje,menor_es_mejor
2015-06,CAPITAL,pasivos_totales,130.97,millones_usd,informativo
2015-06,CAPITAL,patrimonio,17.64,millones_usd,mayor_es_mejor
2015-06,CAPITAL,roe,4.63,porcentaje,mayor_es_mejor
2015-06,CAPITAL,solvencia_proxy,10.27,porcentaje,mayor_es_mejor
2015-06,CITIBANK,activos_totales,508.5,millones_usd,mayor_es_tamano
2015-06,CITIBANK,morosidad,0.04,porcentaje,menor_es_mejor
2015-06,CITIBANK,pasivos_totales,452.49,millones_usd,informativo
2015-06,CITIBANK,patrimonio,53.76,millones_usd,mayor_es_mejor
2015-06,CITIBANK,roe,8.09,porcentaje,mayor_es_mejor
2015-06,CITIBANK,solvencia_proxy,10.15,porcentaje,mayor_es_mejor
2015-06,COFIEC,activos_totales,12.43,millones_usd,mayor_es_tamano
2015-06,COFIEC,morosidad,60.06,porcentaje,menor_es_mejor
2015-06,COFIEC,pasivos_totales,6.63,millones_usd,informativo
2015-06,COFIEC,patrimonio,5.7,millones_usd,mayor_es_mejor
2015-06,COFIEC,roe,3.57,porcentaje,mayor_es_mejor
2015-06,COFIEC,solvencia_proxy,28.95,porcentaje,mayor_es_mejor
2015-06,COMERCIAL DE MANABI,activos_totales,48.23,millones_usd,mayor_es_tamano
2015-06,COMERCIAL DE MANABI,morosidad,5.21,porcentaje,menor_es_mejor
2015-06,COMERCIAL DE MANABI,pasivos_totales,40.37,millones_usd,informativo
2015-06,COMERCIAL DE MANABI,patrimonio,7.85,millones_usd,mayor_es_mejor
2015-06,COMERCIAL DE MANABI,roe,32.08,porcentaje,mayor_es_mejor
2015-06,COMERCIAL DE MANABI,solvencia_proxy,12.57,porcentaje,mayor_es_mejor
2015-06,COOPNACIONAL,activos_totales,180.04,millones_usd,mayor_es_tamano
2015-06,COOPNACIONAL,morosidad,34.84,porcentaje,menor_es_mejor
2015-06,COOPNACIONAL,pasivos_totales,155.82,millones_usd,informativo
2015-06,COOPNACIONAL,patrimonio,23.21,millones_usd,mayor_es_mejor
2015-06,COOPNACIONAL,roe,8.61,porcentaje,mayor_es_mejor
2015-06,COOPNACIONAL,solvencia_proxy,12.61,porcentaje,mayor_es_mejor
2015-06,D-MIRO,activos_totales,101.31,millones_usd,mayor_es_tamano
2015-06,D-MIRO,morosidad,5.93,porcentaje,menor_es_mejor
2015-06,D-MIRO,pasivos_totales,86.88,millones_usd,informativo
2015-06,D-MIRO,patrimonio,13.61,millones_usd,mayor_es_mejor
2015-06,D-MIRO,roe,12.06,porcentaje,mayor_es_mejor
2015-06,D-MIRO,solvencia_proxy,13.5,porcentaje,mayor_es_mejor
2015-06,DELBANK,activos_totales,25.98,millones_usd,mayor_es_tamano
2015-06,DELBANK,morosidad,4.44,porcentaje,menor_es_mejor
2015-06,DELBANK,pasivos_totales,15.0,millones_usd,informativo
2015-06,DELBANK,patrimonio,10.95,millones_usd,mayor_es_mejor
2015-06,DELBANK,roe,64.14,porcentaje,mayor_es_mejor
2015-06,DELBANK,solvencia_proxy,36.54,porcentaje,mayor_es_mejor
2015-06,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,130.45,millones_usd,mayor_es_tamano
2015-06,DESARROLLO DE LOS PUEBLOS S.A,morosidad,5.77,porcentaje,menor_es_mejor
2015-06,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,117.54,millones_usd,informativo
2015-06,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,12.2,millones_usd,mayor_es_mejor
2015-06,DESARROLLO DE LOS PUEBLOS S.A,roe,11.61,porcentaje,mayor_es_mejor
